,originaldata_id,tokens_input_ids,tokens_input,tokens_merged,lrp,label
213,r2-0019566,"[0, 100, 21, 4804, 10, 2569, 543, 740, 16151, 4104, 8, 38, 938, 75, 5779, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['I', 'was', 'expecting', 'a', 'cold', 'hard', 'casserole', 'and', 'I', ""wasn't"", 'disappointed']","['I', 'was', 'expecting', 'a', 'cold', 'hard', 'casserole', 'and', 'I', ""wasn't"", 'disappointed']","[0.06101369485259056, 0.009402896277606487, -0.1072862297296524, -0.01714460738003254, -0.03665727376937866, 0.03494013473391533, 0.03178287297487259, -0.00667281448841095, 0.01813916116952896, -0.10021672397851944, -0.008335412479937077]",positive
214,r2-0019567,"[0, 133, 2067, 268, 7521, 5, 3992, 182, 157, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['The', 'waiters', 'handled', 'the', 'stress', 'very', 'well.']","['The', 'waiters', 'handled', 'the', 'stress', 'very', 'well.']","[0.04965570569038391, -0.11558359861373901, -0.0093940244987607, 0.025117048993706703, 0.09740941226482391, -0.15023285150527954, 0.1506640762090683]",positive
215,r2-0019568,"[0, 100, 1346, 145, 3610, 734, 8396, 633, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['I', 'understand', 'being', 'busy...good', 'job']","['I', 'understand', 'being', 'busy...good', 'job']","[0.04197407513856888, 0.06645659357309341, -0.03633153811097145, -0.018738480284810066, 0.032587118446826935]",positive
216,r2-0019569,"[0, 12350, 13, 26501, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['Good', 'for', 'dipping.']","['Good', 'for', 'dipping.']","[0.17230966687202454, 0.08639708161354065, -0.0932830423116684]",positive
217,r2-0019572,"[0, 2709, 10, 317, 42, 1769, 7, 28, 158, 1086, 728, 9, 2445, 116, 1890, 8494, 18421, 868, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['For', 'a', 'place', 'this', 'fast', 'to', 'be', '10', 'whole', 'minutes', 'of', 'waiting?', 'Unbelievable.']","['For', 'a', 'place', 'this', 'fast', 'to', 'be', '10', 'whole', 'minutes', 'of', 'waiting?', 'Unbelievable.']","[0.018886826932430267, 0.010295752435922623, 0.03138738125562668, 0.008343140594661236, -0.02451164275407791, 0.010937931016087532, 0.04466903209686279, -0.021967584267258644, 0.041486188769340515, 0.002241202164441347, -0.12275262922048569, -0.08884759247303009, 0.007683468516916037]",negative
218,r2-0019573,"[0, 2847, 38, 2333, 657, 27972, 6, 8, 38, 2638, 5, 1114, 9, 42, 8847, 6, 127, 6085, 36408, 2053, 59, 24, 6, 53, 683, 24, 376, 38, 115, 45, 190, 146, 2185, 185, 10, 891, 21482, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['So', 'I', 'usually', 'love', 'noodles,', 'and', 'I', 'loved', 'the', 'idea', 'of', 'this', 'dish,', 'my', 'mouth', 'watered', 'thinking', 'about', 'it,', 'but', 'once', 'it', 'came', 'I', 'could', 'not', 'even', 'make', 'myself', 'take', 'a', 'couple', 'bites.']","['So', 'I', 'usually', 'love', 'noodles,', 'and', 'I', 'loved', 'the', 'idea', 'of', 'this', 'dish,', 'my', 'mouth', 'watered', 'thinking', 'about', 'it,', 'but', 'once', 'it', 'came', 'I', 'could', 'not', 'even', 'make', 'myself', 'take', 'a', 'couple', 'bites.']","[0.06314325332641602, -0.01166449673473835, -0.03478039428591728, -0.003168391529470682, -0.0035785804502665997, -0.021527079865336418, 0.07239777594804764, -0.009958267211914062, 0.039810191839933395, -0.020207684487104416, 0.038370754569768906, 0.01427384838461876, 0.0029683560132980347, 0.0046101645566523075, 0.004239297471940517, 0.002908024936914444, -0.002337962854653597, 0.0023339162580668926, -0.009307282976806164, 0.018696386367082596, -0.053827062249183655, -0.011511501856148243, -0.0473455972969532, -0.0033613727428019047, -0.06590025871992111, 0.0016939904307946563, -0.017635157331824303, 0.0029120505787432194, 0.0024082036688923836, 0.006137114018201828, 0.010022066533565521, 0.0330660380423069, -0.002819544868543744]",negative
219,r2-0019575,"[0, 970, 16, 117, 1219, 13, 162, 7, 283, 124, 4682, 13, 5, 8053, 8, 33367, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['There', 'is', 'no', 'reason', 'for', 'me', 'to', 'come', 'back', 'except', 'for', 'the', 'chips', 'and', 'salsa.']","['There', 'is', 'no', 'reason', 'for', 'me', 'to', 'come', 'back', 'except', 'for', 'the', 'chips', 'and', 'salsa.']","[-0.037243250757455826, -0.05387893691658974, -0.08362361043691635, -0.030737904831767082, -0.023770466446876526, -0.01329936645925045, 0.031038986518979073, 0.036468181759119034, -0.014851459302008152, -0.010540570132434368, 0.08935808390378952, -0.03543153777718544, -0.05457494407892227, 0.03649037331342697, 0.016390081495046616]",positive
220,r2-0019576,"[0, 100, 2200, 5940, 5, 1515, 23919, 6, 20883, 525, 3964, 33764, 6, 5527, 677, 17971, 8, 1256, 203, 960, 15, 5, 5765, 114, 47, 236, 11, 196, 4748, 689, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['I', 'highly', 'recommend', 'the', 'French', 'Dip,', 'Fried', 'Zucchini,', 'Steak', 'Burger', 'and', 'pretty', 'much', 'everything', 'on', 'the', 'menu', 'if', 'you', 'want', 'inedible', 'food.']","['I', 'highly', 'recommend', 'the', 'French', 'Dip,', 'Fried', 'Zucchini,', 'Steak', 'Burger', 'and', 'pretty', 'much', 'everything', 'on', 'the', 'menu', 'if', 'you', 'want', 'inedible', 'food.']","[-0.02520345337688923, -0.018032774329185486, -0.07321176677942276, -0.015825744718313217, 0.01372452825307846, 0.036108918488025665, 0.0636967271566391, -0.022648831829428673, 0.02544400282204151, -0.043290723115205765, -0.038823626935482025, 0.07786332070827484, -0.025328118354082108, -0.018647760152816772, -0.05438024178147316, -0.0047937859781086445, -0.014703333377838135, -0.032930441200733185, 0.015694210305809975, 0.018056031316518784, 0.03303428739309311, 0.03479344770312309]",negative
221,r2-0019577,"[0, 3750, 275, 6, 2085, 112, 12, 176, 14509, 9, 6829, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['At', 'best,', 'maybe', '1-2', 'ounces', 'of', 'beef.']","['At', 'best,', 'maybe', '1-2', 'ounces', 'of', 'beef.']","[0.044196534901857376, -0.04652279242873192, 0.039598312228918076, -0.10608541965484619, 0.02177279442548752, -0.19001948833465576, 0.03847815468907356]",neutral
222,r2-0019579,"[0, 100, 2200, 5940, 42, 317, 7, 961, 54, 1072, 49, 38233, 7, 8861, 106, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['I', 'highly', 'recommend', 'this', 'place', 'to', 'everyone', 'who', 'wants', 'their', 'waiter', 'to', 'ignore', 'them.']","['I', 'highly', 'recommend', 'this', 'place', 'to', 'everyone', 'who', 'wants', 'their', 'waiter', 'to', 'ignore', 'them.']","[0.003181057283654809, -0.02665545418858528, -0.012440640479326248, -0.1932625025510788, -0.008467630483210087, 0.003966396674513817, 0.14219887554645538, -0.015550872310996056, 0.05162949115037918, -0.0723373293876648, -0.09593992680311203, 0.025269649922847748, -0.022821826860308647, -0.049227889627218246]",negative
223,r2-0019580,"[0, 1185, 74, 45, 33, 7, 10619, 127, 3124, 7, 146, 162, 283, 259, 456, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['You', 'would', 'not', 'have', 'to', 'twist', 'my', 'arm', 'to', 'make', 'me', 'come', 'here', 'again.']","['You', 'would', 'not', 'have', 'to', 'twist', 'my', 'arm', 'to', 'make', 'me', 'come', 'here', 'again.']","[0.0026774464640766382, -0.010315832681953907, -0.10230612009763718, -0.04338010028004646, -0.00030374727793969214, -0.06042604520916939, 0.08698754757642746, -0.06706628203392029, -0.15963391959667206, -0.003911441657692194, -0.02335466258227825, 0.0003192945441696793, 0.05687045678496361, 0.025696439668536186]",positive
224,r2-0019582,"[0, 100, 101, 42, 2682, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['I', 'like', 'this', 'stuff.']","['I', 'like', 'this', 'stuff.']","[0.17748808860778809, 0.0024685778189450502, 0.013782697729766369, -0.06307516992092133]",positive
225,r2-0019583,"[0, 565, 10382, 10, 92, 317, 4, 31476, 259, 148, 5, 186, 6, 117, 2067, 23, 70, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['Tried', 'a', 'new', 'place.', 'Came', 'here', 'during', 'the', 'week,', 'no', 'wait', 'at', 'all.']","['Tried', 'a', 'new', 'place.', 'Came', 'here', 'during', 'the', 'week,', 'no', 'wait', 'at', 'all.']","[0.00833150465041399, 0.01812828704714775, 0.05369207635521889, -0.03989104554057121, -0.03145097196102142, 0.008896674029529095, 0.25411924719810486, 0.04053030535578728, 0.015920795500278473, -0.009670614264905453, 0.024569349363446236, -0.004881003405898809, -0.022092508152127266]",positive
226,r2-0019584,"[0, 170, 40, 45, 28, 164, 124, 7, 5, 12700, 187, 24, 18, 169, 350, 444, 31, 5, 9572, 6, 99, 10, 9208, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['We', 'will', 'not', 'be', 'going', 'back', 'to', 'the', 'Hilton', 'since', ""it's"", 'way', 'too', 'far', 'from', 'the', 'strip,', 'what', 'a', 'shame.']","['We', 'will', 'not', 'be', 'going', 'back', 'to', 'the', 'Hilton', 'since', ""it's"", 'way', 'too', 'far', 'from', 'the', 'strip,', 'what', 'a', 'shame.']","[0.033643290400505066, -0.10167030990123749, 0.05376695096492767, -0.05252011865377426, 0.039210136979818344, -0.007613339927047491, 0.005528586450964212, -0.06194283440709114, 0.02542279288172722, -0.02238886058330536, -0.005220226477831602, -0.008651676587760448, -0.009025548584759235, -0.020639462396502495, 0.0019153031753376126, -0.013123882934451103, -0.024363012984395027, -0.02859801985323429, -0.003277859417721629, -0.028593556955456734]",negative
227,r2-0019585,"[0, 100, 9010, 1666, 9010, 1666, 9010, 13, 10, 647, 621, 7, 244, 162, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['I', 'waited...', 'waited...', 'waited', 'for', 'a', 'sales', 'person', 'to', 'help', 'me.']","['I', 'waited...', 'waited...', 'waited', 'for', 'a', 'sales', 'person', 'to', 'help', 'me.']","[-0.07923685759305954, -0.04091194272041321, -0.02308093011379242, -0.017967605963349342, 0.012208576314151287, -0.01840328425168991, -0.03549884632229805, -0.050557684153318405, 0.09613962471485138, 0.06948776543140411, -0.01093731913715601]",negative
228,r2-0019586,"[0, 7199, 5, 2373, 28287, 38, 33, 56, 6, 53, 38, 74, 860, 17040, 1113, 50, 402, 1493, 3027, 14, 34, 357, 544, 4, 85, 21, 5, 3007, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['Not', 'the', 'worst', 'sushi', 'I', 'have', 'had,', 'but', 'I', 'would', 'try', 'Sakana', 'or', 'something', 'else', 'nearby', 'that', 'has', 'better', 'service.', 'It', 'was', 'the', 'worse.']","['Not', 'the', 'worst', 'sushi', 'I', 'have', 'had,', 'but', 'I', 'would', 'try', 'Sakana', 'or', 'something', 'else', 'nearby', 'that', 'has', 'better', 'service.', 'It', 'was', 'the', 'worse.']","[0.05239955708384514, 0.025773441419005394, -0.01749410666525364, -0.028126340359449387, 0.013919707387685776, -0.007275001145899296, -0.0072606815956532955, -0.006461393088102341, -0.0035792312119156122, 0.009055393747985363, 0.0174491498619318, 0.023878440260887146, 0.013495281338691711, -0.007780084386467934, 0.03945494443178177, 0.000962666526902467, -0.010384884662926197, -0.11554281413555145, -0.06955265998840332, -0.027576778084039688, 0.009432105347514153, -0.06223469227552414, -0.018627606332302094, 0.03135048598051071]",negative
229,r2-0019588,"[0, 40181, 196, 103, 11966, 5493, 4, 38, 657, 42, 317, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['Needed', 'some', 'watches', 'adjusted.', 'I', 'love', 'this', 'place.']","['Needed', 'some', 'watches', 'adjusted.', 'I', 'love', 'this', 'place.']","[-0.016677314415574074, -0.04745989292860031, -0.020326418802142143, -0.0071397279389202595, 0.09136097878217697, 0.1254955232143402, 0.11551357805728912, -0.07894754409790039]",positive
230,r2-0019589,"[0, 2387, 32666, 8, 38, 1276, 6, 600, 6, 14, 51, 1153, 95, 1807, 3046, 51, 64, 1339, 62, 15, 5, 2014, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['My', 'coworkers', 'and', 'I', 'decided,', 'though,', 'that', 'they', 'probably', 'just', 'serve', 'whatever', 'they', 'can', 'pick', 'up', 'on', 'the', 'street.']","['My', 'coworkers', 'and', 'I', 'decided,', 'though,', 'that', 'they', 'probably', 'just', 'serve', 'whatever', 'they', 'can', 'pick', 'up', 'on', 'the', 'street.']","[-0.0739855244755745, -0.030170444399118423, 0.029871594160795212, -0.025774313136935234, -0.06343994289636612, 0.03946749120950699, 0.06477806717157364, -0.01804482378065586, -0.02619013376533985, 0.04966045543551445, 0.007094482891261578, -0.0035269618965685368, 0.008938025683164597, 0.043070483952760696, 0.09407982975244522, 0.010151449590921402, -0.019844219088554382, 0.008060958236455917, -0.05844500660896301]",neutral
231,r2-0019595,"[0, 133, 6429, 23, 5, 5124, 399, 75, 33, 10, 575, 11, 5, 232, 6, 8, 222, 10, 205, 633, 9, 442, 14, 699, 7, 201, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['The', 'lady', 'at', 'the', 'register', ""didn't"", 'have', 'a', 'care', 'in', 'the', 'world,', 'and', 'did', 'a', 'good', 'job', 'of', 'making', 'that', 'clear', 'to', 'us.']","['The', 'lady', 'at', 'the', 'register', ""didn't"", 'have', 'a', 'care', 'in', 'the', 'world,', 'and', 'did', 'a', 'good', 'job', 'of', 'making', 'that', 'clear', 'to', 'us.']","[-0.009048229083418846, 0.22253495454788208, 0.031158288940787315, 0.06657226383686066, -0.0044028363190591335, 0.025425463914871216, 0.012835522182285786, -0.0031002191826701164, -0.003167248796671629, -0.005348515696823597, 0.01088221836835146, -0.026937393471598625, 0.007558872923254967, -0.01579129509627819, 0.025007570162415504, 0.005654210690408945, 0.017182260751724243, 0.07088674604892731, 0.052325278520584106, -0.010889950208365917, -0.012694451957941055, -0.005540087353438139, -0.022375985980033875]",negative
232,r2-0019598,"[0, 170, 9010, 13, 81, 10, 457, 41, 1946, 13, 84, 17246, 4, 85, 28635, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['We', 'waited', 'for', 'over', 'a', 'half', 'an', 'hour', 'for', 'our', 'reservation.', 'It', 'sucked.']","['We', 'waited', 'for', 'over', 'a', 'half', 'an', 'hour', 'for', 'our', 'reservation.', 'It', 'sucked.']","[-0.02525678090751171, 0.062797911465168, -0.007819308899343014, 0.026463376358151436, -0.02237381413578987, 0.02940462715923786, -0.0038566631264984608, 0.024575883522629738, 0.031054899096488953, -0.08193737268447876, -0.005534195341169834, -0.015883618965744972, 0.05055379867553711]",negative
