,originaldata_id,tokens_input_ids,tokens_input,tokens_merged,lrp,label
219,65502,"[101, 2021, 1996, 10904, 3459, 2894, 2097, 2562, 2017, 3666, 1010, 2004, 2097, 1996, 2954, 5019, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['but', 'the', 'talented', 'cast', 'alone', 'will', 'keep', 'you', 'watching,', 'as', 'will', 'the', 'fight', 'scenes.']","['but', 'the', 'talented', 'cast', 'alone', 'will', 'keep', 'you', 'watching,', 'as', 'will', 'the', 'fight', 'scenes.']","[-0.013620434328913689, -0.10332132130861282, 0.13848549127578735, 0.03492945805191994, -0.027470065280795097, 0.025731347501277924, 0.02765725553035736, 0.06502532213926315, 0.01893524080514908, -0.019418522715568542, 0.026089830324053764, 0.022706961259245872, -0.1252010017633438, -0.012644626200199127]",positive
220,65601,"[101, 6583, 11890, 2003, 1037, 2053, 1011, 7087, 5466, 5963, 2000, 3955, 2895, 3152, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['narc', 'is', 'a', 'no', '-', 'bull', 'throwback', 'to', '1970s', 'action', 'films.']","['narc', 'is', 'a', 'no-bull', 'throwback', 'to', '1970s', 'action', 'films.']","[-0.023161841556429863, -0.029437387362122536, -0.06236390396952629, -0.18283018842339516, -0.03142882511019707, -0.058658305555582047, -0.059277310967445374, -0.04922644421458244, -0.025812365114688873]",negative
221,65666,"[101, 1037, 16265, 12266, 1998, 11259, 2143, 1010, 11847, 1996, 3653, 10010, 6313, 5703, 2090, 1996, 27856, 7023, 1997, 1996, 14146, 22706, 1998, 1996, 10311, 17300, 2791, 1997, 1996, 13846, 24517, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['a', 'fiercely', 'clever', 'and', 'subtle', 'film,', 'capturing', 'the', 'precarious', 'balance', 'between', 'the', 'extravagant', 'confidence', 'of', 'the', 'exiled', 'aristocracy', 'and', 'the', 'cruel', 'earnestness', 'of', 'the', 'victorious', 'revolutionaries']","['a', 'fiercely', 'clever', 'and', 'subtle', 'film,', 'capturing', 'the', 'precarious', 'balance', 'between', 'the', 'extravagant', 'confidence', 'of', 'the', 'exiled', 'aristocracy', 'and', 'the', 'cruel', 'earnestness', 'of', 'the', 'victorious', 'revolutionaries']","[0.09379293024539948, 0.07295875996351242, 0.1190638318657875, 0.0778188407421112, 0.0696607232093811, 0.039444513618946075, 0.035740774124860764, 0.067594014108181, 0.021376818418502808, 0.0016094419406726956, -0.006251539569348097, 0.002967468462884426, 0.014570710249245167, 0.018420714884996414, 0.012406319379806519, 0.007060104049742222, 0.00910070352256298, 0.009928243234753609, 0.007417577784508467, 0.0017349168192595243, 0.008838305249810219, 0.016254659742116928, 0.007040767930448055, -0.026988163590431213, 0.007119499612599611, 0.007461112458258867]",positive
222,66267,"[101, 1036, 1036, 1012, 1012, 1012, 2242, 3544, 2000, 2031, 2042, 2439, 1999, 1996, 5449, 2023, 2051, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['`', '`...', 'something', 'appears', 'to', 'have', 'been', 'lost', 'in', 'the', 'translation', 'this', 'time']","['``...', 'something', 'appears', 'to', 'have', 'been', 'lost', 'in', 'the', 'translation', 'this', 'time']","[0.012531207874417305, -0.009087886661291122, -0.003381763119250536, -0.018703171983361244, 0.01629909873008728, 0.012715346179902554, 0.000691137567628175, 0.0059166173450648785, 0.00012771764886565506, -0.017722148448228836, -0.00929179321974516, -0.23625412583351135]",negative
223,66326,"[101, 2005, 2310, 13871, 2666, 22059, 2015, 4599, 1010, 2023, 2003, 2062, 10439, 20624, 6774, 2084, 1037, 2217, 9841, 1997, 2004, 28689, 12349, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['for', 'veggietales', 'fans,', 'this', 'is', 'more', 'appetizing', 'than', 'a', 'side', 'dish', 'of', 'asparagus.']","['for', 'veggietales', 'fans,', 'this', 'is', 'more', 'appetizing', 'than', 'a', 'side', 'dish', 'of', 'asparagus.']","[0.045639101415872574, 0.00013416043657343835, 0.001317586749792099, 0.0053656077943742275, 0.009107796475291252, 0.0018623407231643796, 0.03162193298339844, -0.015381203964352608, -0.02287711575627327, 0.017901195213198662, -0.014315000735223293, 0.060439176857471466, 0.037748243659734726]",positive
224,66422,"[101, 2130, 2004, 1045, 24329, 2135, 6915, 2000, 3961, 4699, 1010, 2030, 2012, 2560, 9715, 1010, 1045, 2071, 2514, 2026, 16544, 1012, 1012, 1012, 2893, 1012, 1012, 1012, 2200, 1012, 1012, 1012, 3082, 1012, 1012, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['even', 'as', 'i', 'valiantly', 'struggled', 'to', 'remain', 'interested,', 'or', 'at', 'least', 'conscious,', 'i', 'could', 'feel', 'my', 'eyelids...', 'getting...', 'very...', 'heavy...']","['even', 'as', 'i', 'valiantly', 'struggled', 'to', 'remain', 'interested,', 'or', 'at', 'least', 'conscious,', 'i', 'could', 'feel', 'my', 'eyelids...', 'getting...', 'very...', 'heavy...']","[-0.07380535453557968, -0.032699208706617355, -0.007235241122543812, -0.0382087416946888, -0.023352930322289467, 0.02855014055967331, 0.01808675192296505, 0.000741025316528976, -0.02732577547430992, -0.0008237881702370942, 0.022478917613625526, 0.0028223395347595215, 0.01385894138365984, 0.006542758084833622, -0.007082793395966291, -0.009346308186650276, -0.011910025030374527, -0.02511635236442089, -0.018069028854370117, -0.0030612137634307146]",negative
225,66456,"[101, 4118, 7476, 1010, 7594, 1010, 1998, 5251, 6945, 6313, 1999, 2049, 4038, 1010, 3595, 10428, 2003, 1037, 3800, 7699, 2417, 14194, 6024, 3185, 1011, 1011, 2029, 2089, 2022, 2339, 2009, 1005, 1055, 2061, 3144, 2012, 26859, 2993, 1999, 1996, 4167, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['methodical,', 'measured,', 'and', 'gently', 'tedious', 'in', 'its', 'comedy,', 'secret', 'ballot', 'is', 'a', 'purposefully', 'reductive', 'movie', '-', '-', 'which', 'may', 'be', 'why', ""it's"", 'so', 'successful', 'at', 'lodging', 'itself', 'in', 'the', 'brain.']","['methodical,', 'measured,', 'and', 'gently', 'tedious', 'in', 'its', 'comedy,', 'secret', 'ballot', 'is', 'a', 'purposefully', 'reductive', 'movie--', 'which', 'may', 'be', 'why', ""it's"", 'so', 'successful', 'at', 'lodging', 'itself', 'in', 'the', 'brain.']","[0.04802520200610161, 0.03287723660469055, 0.03701998293399811, 0.02472412958741188, 0.03531981259584427, 0.044276393949985504, 0.06583121418952942, -0.06657411903142929, -0.0563795380294323, 0.008742960169911385, 0.011761445552110672, 0.014614678919315338, 0.01745937205851078, -0.0007627797313034534, 0.002624036744236946, 0.035219624638557434, 0.045141808688640594, 0.03406057506799698, 0.008649067021906376, 0.02560010552406311, 0.01261940598487854, 0.013606760650873184, 0.014057954773306847, 0.003644560929387808, -0.019544748589396477, -0.009521261788904667, -0.0019506284734234214, 0.006787298247218132]",positive
226,66469,"[101, 1996, 2143, 2074, 2453, 2735, 2006, 2116, 2111, 2000, 3850, 1010, 1999, 2236, 1010, 2019, 2396, 2433, 2012, 2320, 25292, 19357, 2140, 1998, 6259, 1010, 6919, 2135, 29364, 1998, 28341, 2135, 19459, 2100, 1011, 1011, 1998, 2004, 14868, 2882, 2004, 2166, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['the', 'film', 'just', 'might', 'turn', 'on', 'many', 'people', 'to', 'opera,', 'in', 'general,', 'an', 'art', 'form', 'at', 'once', 'visceral', 'and', 'spiritual,', 'wonderfully', 'vulgar', 'and', 'sublimely', 'lofty', '-', '-', 'and', 'as', 'emotionally', 'grand', 'as', 'life.']","['the', 'film', 'just', 'might', 'turn', 'on', 'many', 'people', 'to', 'opera,', 'in', 'general,', 'an', 'art', 'form', 'at', 'once', 'visceral', 'and', 'spiritual,', 'wonderfully', 'vulgar', 'and', 'sublimely', 'lofty--', 'and', 'as', 'emotionally', 'grand', 'as', 'life.']","[-0.002567567164078355, 0.024309247732162476, -0.0226972084492445, -0.05947068706154823, -0.012113465927541256, -0.0020490160677582026, 0.031586188822984695, 0.03337016701698303, 0.00925363413989544, 0.020290840417146683, 0.005410041194409132, 0.007055709604173899, -0.004649226553738117, 0.00479459622874856, 0.005956683773547411, 0.03035685047507286, 0.009184040129184723, 0.012119591236114502, 0.012725401669740677, 0.010544946417212486, -0.0012617926113307476, 0.013605509884655476, 0.015742702409625053, 0.02692248485982418, 0.1441826932132244, -0.048379044979810715, 0.013590083457529545, 0.03519607335329056, 0.021003305912017822, 0.02897470071911812, 0.01435017678886652]",positive
227,66741,"[101, 4273, 2007, 1037, 2208, 4637, 3459, 1010, 2013, 1996, 6510, 1011, 3819, 21316, 2000, 1996, 2467, 26316, 2033, 5400, 1998, 12767, 1010, 2066, 3505, 11758, 1998, 7644, 1010, 2725, 2049, 17283, 7098, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['armed', 'with', 'a', 'game', 'supporting', 'cast,', 'from', 'the', 'pitch', '-', 'perfect', 'forster', 'to', 'the', 'always', 'hilarious', 'meara', 'and', 'levy,', 'like', 'mike', 'shoots', 'and', 'scores,', 'doing', 'its', 'namesake', 'proud.']","['armed', 'with', 'a', 'game', 'supporting', 'cast,', 'from', 'the', 'pitch-perfect', 'forster', 'to', 'the', 'always', 'hilarious', 'meara', 'and', 'levy,', 'like', 'mike', 'shoots', 'and', 'scores,', 'doing', 'its', 'namesake', 'proud.']","[-0.006122865714132786, 0.02441103383898735, 0.015406916849315166, 0.0040046717040240765, 0.028680847957730293, 0.058299463242292404, 0.026149196550250053, 0.006412160117179155, 0.016528252701391466, 0.05851234495639801, -0.0010736853582784534, 0.02146298810839653, 0.017680179327726364, 0.06535718590021133, 0.014303834177553654, -0.002570932963863015, 0.013409009203314781, 0.01445786189287901, -0.013323103077709675, 0.014418828301131725, -0.01927102357149124, 0.0044630141928792, 0.009939144365489483, 0.019340064376592636, 0.03313266858458519, 0.021393321454524994]",positive
228,66793,"[101, 2009, 1005, 1055, 1996, 4569, 15580, 2102, 2137, 4038, 2144, 17990, 2958, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""it's"", 'the', 'funniest', 'american', 'comedy', 'since', 'graffiti', 'bridge.']","[""it's"", 'the', 'funniest', 'american', 'comedy', 'since', 'graffiti', 'bridge.']","[0.016840044409036636, 0.009733173064887524, 0.02235237881541252, -0.2987340986728668, 0.05770784243941307, 0.036869123578071594, 0.053722310811281204, 0.05570606142282486]",positive
229,47,"[101, 2129, 2106, 2009, 2412, 2131, 2081, 1029, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['how', 'did', 'it', 'ever', 'get', 'made?']","['how', 'did', 'it', 'ever', 'get', 'made?']","[0.028494462370872498, 0.028184494003653526, 0.034118421375751495, -0.0016300389543175697, 0.025804072618484497, -0.004638647194951773]",negative
230,56,"[101, 2071, 1996, 2406, 6468, 2428, 2022, 2004, 2919, 2004, 2049, 21389, 1029, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['could', 'the', 'country', 'bears', 'really', 'be', 'as', 'bad', 'as', 'its', 'trailers?']","['could', 'the', 'country', 'bears', 'really', 'be', 'as', 'bad', 'as', 'its', 'trailers?']","[0.013225004076957703, -0.08017295598983765, -0.004338478669524193, -0.012493198737502098, 0.016246594488620758, 0.024583306163549423, 0.015566927380859852, 0.0368221253156662, 0.016079356893897057, 0.0009215842001140118, 0.01600438915193081]",negative
231,61,"[101, 1045, 2106, 1050, 1005, 1056, 4756, 2012, 1996, 7552, 4073, 1997, 14291, 1010, 1998, 2010, 15629, 8937, 3505, 4958, 4523, 1010, 2000, 2191, 2066, 11893, 1998, 9532, 1005, 1050, 1996, 7415, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['i', ""didn't"", 'laugh', 'at', 'the', 'ongoing', 'efforts', 'of', 'cube,', 'and', 'his', 'skinny', 'buddy', 'mike', 'epps,', 'to', 'make', 'like', 'laurel', 'and', ""hardy'n"", 'the', 'hood.']","['i', ""didn't"", 'laugh', 'at', 'the', 'ongoing', 'efforts', 'of', 'cube,', 'and', 'his', 'skinny', 'buddy', 'mike', 'epps,', 'to', 'make', 'like', 'laurel', 'and', ""hardy'n"", 'the', 'hood.']","[-0.009217246435582638, -0.016490601003170013, 0.0063774618320167065, -0.009784209541976452, -0.004304723348468542, 0.009755244478583336, -0.003938378766179085, -0.07549984753131866, -0.014213860034942627, -0.06832757592201233, -0.029958680272102356, 0.01046066079288721, -0.008573132567107677, -0.01162675954401493, -0.008637730032205582, 0.027544643729925156, -0.01355801336467266, -0.015509426593780518, -0.005125213880091906, -0.00387355824932456, -0.006931695155799389, -0.009979228489100933, -0.006416460499167442]",negative
232,73,"[101, 4811, 17210, 2000, 2022, 4622, 2012, 7436, 2051, 2005, 7477, 2075, 2023, 6919, 6533, 1997, 1037, 4736, 2098, 5268, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['ford', 'deserves', 'to', 'be', 'remembered', 'at', 'oscar', 'time', 'for', 'crafting', 'this', 'wonderful', 'portrait', 'of', 'a', 'conflicted', 'soldier.']","['ford', 'deserves', 'to', 'be', 'remembered', 'at', 'oscar', 'time', 'for', 'crafting', 'this', 'wonderful', 'portrait', 'of', 'a', 'conflicted', 'soldier.']","[-0.017972640693187714, 0.03146069496870041, 0.012857599183917046, 0.00941893458366394, 0.025761155411601067, -0.01928042247891426, 0.004416838753968477, -0.010706007480621338, 0.02152470126748085, 0.027595628052949905, 0.02779189869761467, 0.08041409403085709, 0.16641449928283691, 0.08062972873449326, 0.0577162466943264, -0.10726948827505112, -0.005518110003322363]",positive
233,91,"[101, 2019, 18988, 1998, 2540, 1011, 12473, 2143, 2055, 1996, 7143, 4740, 1997, 9101, 8711, 2542, 1999, 1057, 1012, 1055, 1012, 18344, 7958, 2000, 2562, 2037, 8069, 4142, 1999, 3339, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['an', 'inspiring', 'and', 'heart', '-', 'affecting', 'film', 'about', 'the', 'desperate', 'attempts', 'of', 'vietnamese', 'refugees', 'living', 'in', 'u.', 's.', 'relocation', 'camps', 'to', 'keep', 'their', 'hopes', 'alive', 'in', '1975.']","['an', 'inspiring', 'and', 'heart-affecting', 'film', 'about', 'the', 'desperate', 'attempts', 'of', 'vietnamese', 'refugees', 'living', 'in', 'u.', 's.', 'relocation', 'camps', 'to', 'keep', 'their', 'hopes', 'alive', 'in', '1975.']","[0.09760328382253647, 0.21728824079036713, 0.08530920743942261, 0.10081324353814125, 0.028405597433447838, 0.016416357830166817, 0.023924333974719048, -0.00010482200013939291, 0.005018535535782576, 0.015902582556009293, 0.007951593026518822, 0.008847891353070736, 0.0013925910461694002, 0.005579899996519089, 0.0020382627844810486, 0.010084706358611584, 0.003999967593699694, 0.013387520797550678, -0.005136013496667147, -0.0035941984970122576, 0.006189472507685423, 0.008354381658136845, 0.005245057400316, 0.006430893670767546, 0.010086733847856522]",positive
234,183,"[101, 1012, 1012, 1012, 1037, 10140, 1998, 2823, 2217, 1011, 14541, 2135, 6057, 12586, 1997, 10142, 9081, 1998, 4530, 2757, 9882, 1010, 4626, 11939, 2566, 7875, 2080, 1999, 2054, 2071, 2022, 2014, 12687, 2535, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['...', 'a', 'cute', 'and', 'sometimes', 'side', '-', 'splittingly', 'funny', 'blend', 'of', 'legally', 'blonde', 'and', 'drop', 'dead', 'gorgeous,', 'starring', 'piper', 'perabo', 'in', 'what', 'could', 'be', 'her', 'breakthrough', 'role.']","['...', 'a', 'cute', 'and', 'sometimes', 'side-splittingly', 'funny', 'blend', 'of', 'legally', 'blonde', 'and', 'drop', 'dead', 'gorgeous,', 'starring', 'piper', 'perabo', 'in', 'what', 'could', 'be', 'her', 'breakthrough', 'role.']","[-0.0005692951381206512, -0.007816559635102749, 0.01340799406170845, -0.01747274212539196, 0.0944124236702919, 0.04314657859504223, 0.007474154699593782, -0.005185255315154791, 0.019397618249058723, 0.0891965851187706, 0.06488075852394104, 0.03382078558206558, 0.005033839028328657, 0.03403554484248161, 0.02023722603917122, -0.005405807867646217, -0.010231496766209602, 0.0582585372030735, 0.008848655968904495, -0.004910676274448633, 0.0008345380774699152, -0.00215801689773798, 0.003075180808082223, -0.004613783676177263, 0.020586209371685982]",positive
235,192,"[101, 2069, 2019, 8680, 4516, 2071, 2131, 2009, 2035, 2091, 1010, 1998, 9997, 3389, 1005, 1055, 3958, 2829, 1024, 2035, 2137, 2012, 2146, 2197, 3957, 2049, 3395, 1037, 3185, 11007, 1997, 2010, 11725, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['only', 'an', 'epic', 'documentary', 'could', 'get', 'it', 'all', 'down,', 'and', 'spike', ""lee's"", 'jim', 'brown', ':', 'all', 'american', 'at', 'long', 'last', 'gives', 'its', 'subject', 'a', 'movie', 'worthy', 'of', 'his', 'talents.']","['only', 'an', 'epic', 'documentary', 'could', 'get', 'it', 'all', 'down,', 'and', 'spike', ""lee's"", 'jim', 'brown:', 'all', 'american', 'at', 'long', 'last', 'gives', 'its', 'subject', 'a', 'movie', 'worthy', 'of', 'his', 'talents.']","[-0.015554876066744328, -0.023914650082588196, 0.04347098618745804, 0.011642273515462875, -0.014211660251021385, -0.003656925167888403, 0.009289325214922428, 0.0059766690246760845, -0.022954804822802544, -0.004525873810052872, 0.011341988109052181, -0.0025181551463901997, 0.014667883515357971, 0.019291160628199577, 0.007638145238161087, 0.006163456942886114, 0.024173153564333916, 0.011585051193833351, 0.03675553575158119, -0.0007600444369018078, 0.01013332698494196, -0.007109086494892836, 0.06158420443534851, -0.0034839301370084286, 0.010267339646816254, 0.004450990818440914, -0.0025462417397648096, 0.10342180728912354]",positive
