,originaldata_id,tokens_input_ids,tokens_input,tokens_merged,lrp,label
244,r2-0019618,"[0, 1620, 13, 5, 544, 38, 303, 5, 813, 7, 109, 49, 633, 16574, 8, 51, 58, 17380, 13315, 25, 157, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['As', 'for', 'the', 'service', 'I', 'found', 'the', 'staff', 'to', 'do', 'their', 'job', 'appropriately', 'and', 'they', 'were', 'sociable', 'as', 'well.']","['As', 'for', 'the', 'service', 'I', 'found', 'the', 'staff', 'to', 'do', 'their', 'job', 'appropriately', 'and', 'they', 'were', 'sociable', 'as', 'well.']","[-0.055500805377960205, 0.0029218625277280807, -0.009417359717190266, 0.0008581892470829189, 0.01725700870156288, -0.025298403576016426, -0.012975573539733887, -0.005556152667850256, -0.004630174487829208, -0.001869058352895081, 0.02010173164308071, 0.0020779587794095278, -0.03512086346745491, -0.006534152198582888, -0.09627360850572586, -0.008010105229914188, -0.06230119988322258, -0.03980050981044769, 0.022629855200648308]",positive
245,r2-0019619,"[0, 574, 11842, 24827, 9, 5884, 6, 7666, 8, 10, 4076, 1186, 31, 68, 306, 10068, 398, 4, 85, 21, 98, 205, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['Lunch', 'specials', 'of', 'chicken,', 'rice', 'and', 'a', 'drink', 'range', 'from', '$4-$8.', 'It', 'was', 'so', 'good.']","['Lunch', 'specials', 'of', 'chicken,', 'rice', 'and', 'a', 'drink', 'range', 'from', '$4-$8.', 'It', 'was', 'so', 'good.']","[0.002647779881954193, -0.02720661461353302, -0.03713075816631317, 0.005617397837340832, 0.02795654721558094, 0.004340002313256264, -0.07811960577964783, 0.02379998005926609, -0.003813971998170018, 0.005773544777184725, 0.008743870072066784, 0.0020585765596479177, 0.10685350745916367, 0.02202017232775688, 0.020957903936505318]",positive
246,r2-0019620,"[0, 40181, 1672, 7, 224, 6, 52, 40, 3264, 5, 478, 7, 84, 28811, 8, 671, 328, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['Needless', 'to', 'say,', 'we', 'will', 'accept', 'the', 'hit', 'to', 'our', 'wallets', 'and', 'return!']","['Needless', 'to', 'say,', 'we', 'will', 'accept', 'the', 'hit', 'to', 'our', 'wallets', 'and', 'return!']","[0.15791721642017365, -0.02030293643474579, -0.02405370958149433, 0.12558938562870026, -0.053024593740701675, -0.10404708236455917, -0.02235989272594452, -0.0719280019402504, 0.041291769593954086, -0.04876512661576271, 0.04453722760081291, -0.03243548423051834, -0.018750401213765144]",negative
247,r2-0019621,"[0, 100, 56, 2740, 103, 761, 9, 13153, 8, 829, 103, 761, 9, 740, 16151, 4104, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['I', 'had', 'ordered', 'some', 'kind', 'of', 'salad', 'and', 'received', 'some', 'kind', 'of', 'casserole.']","['I', 'had', 'ordered', 'some', 'kind', 'of', 'salad', 'and', 'received', 'some', 'kind', 'of', 'casserole.']","[-0.0775238424539566, 0.027114884927868843, 0.0353851281106472, -0.048565562814474106, -0.038613446056842804, 0.0344977006316185, -0.06909821927547455, 0.06513652950525284, 0.3315882682800293, -0.08592640608549118, 0.006696281023323536, -0.025026220828294754, 0.022802051156759262]",neutral
248,r2-0019622,"[0, 1213, 224, 47, 64, 645, 25, 203, 25, 47, 236, 47, 95, 4157, 7, 3529, 24, 328, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['They', 'say', 'you', 'can', 'order', 'as', 'much', 'as', 'you', 'want', 'you', 'just', 'hate', 'to', 'eat', 'it!']","['They', 'say', 'you', 'can', 'order', 'as', 'much', 'as', 'you', 'want', 'you', 'just', 'hate', 'to', 'eat', 'it!']","[0.0315689854323864, 0.004864516668021679, 0.0025996968615800142, -0.02106197364628315, -0.004114067181944847, -0.05106431990861893, -0.028837529942393303, 0.0394149050116539, -0.022897707298398018, 0.04114323481917381, -0.01963723450899124, -0.01742369867861271, 0.0566817931830883, -0.06792948395013809, -0.06543365865945816, 0.010907572694122791]",negative
249,r2-0019623,"[0, 29991, 5, 317, 7, 28, 11, 42, 400, 2391, 43689, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['Found', 'the', 'place', 'to', 'be', 'in', 'this', 'local', 'restaurant', 'wasteland.']","['Found', 'the', 'place', 'to', 'be', 'in', 'this', 'local', 'restaurant', 'wasteland.']","[0.2181054800748825, 0.036021146923303604, 0.0021337380167096853, 0.07548040896654129, -0.06899330019950867, 0.06188109517097473, 0.13358564674854279, 0.0007122569368220866, -0.06926634162664413, -0.008315893821418285]",negative
250,r2-0019624,"[0, 100, 33, 2740, 10, 22307, 5820, 8, 829, 24, 71, 379, 728, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['I', 'have', 'ordered', 'a', 'tasty', 'meal', 'and', 'received', 'it', 'after', '15', 'minutes.']","['I', 'have', 'ordered', 'a', 'tasty', 'meal', 'and', 'received', 'it', 'after', '15', 'minutes.']","[0.018294882029294968, 0.056358229368925095, 0.02916978858411312, -0.0694006159901619, 0.012362474575638771, -0.031118033453822136, -0.03430943191051483, -0.02053658291697502, 0.037769515067338943, -0.10547834634780884, -0.15914206206798553, -0.10838449746370316]",negative
251,r2-0019626,"[0, 133, 23715, 6829, 21, 45, 579, 2154, 4740, 53, 24, 21, 32169, 22191, 19, 2710, 299, 1033, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['The', 'roasted', 'beef', 'was', 'not', 'soggy', 'but', 'it', 'was', 'delecious', 'with', 'plenty', 'topings.']","['The', 'roasted', 'beef', 'was', 'not', 'soggy', 'but', 'it', 'was', 'delecious', 'with', 'plenty', 'topings.']","[-0.06604453921318054, 0.07346221804618835, 0.02535058744251728, 0.003712127450853586, -0.014686647802591324, -0.008011708036065102, 0.012734129093587399, 0.04437730461359024, 0.04234177991747856, -0.019222915172576904, 0.017741728574037552, 0.05851957947015762, -0.033095888793468475]",positive
252,r2-0019627,"[0, 40084, 7, 2067, 823, 389, 728, 71, 1765, 7, 464, 5351, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['Got', 'to', 'wait', 'nearly', '30', 'minutes', 'after', 'calling', 'to', 'change', 'rooms']","['Got', 'to', 'wait', 'nearly', '30', 'minutes', 'after', 'calling', 'to', 'change', 'rooms']","[0.08498780429363251, -0.034380458295345306, 0.034176040440797806, 0.02721691131591797, -0.015881147235631943, 0.11905142664909363, 0.21351896226406097, 0.17246119678020477, 0.013693543151021004, 0.010200800374150276, -0.007802265230566263]",negative
253,r2-0019628,"[0, 100, 563, 7, 671, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['I', 'plan', 'to', 'return.']","['I', 'plan', 'to', 'return.']","[-0.08694684505462646, -0.012243391014635563, -0.16389788687229156, 0.139436274766922]",positive
254,r2-0019629,"[0, 3084, 2654, 14966, 29776, 1992, 6, 53, 1386, 10, 1198, 12, 5901, 5202, 12072, 4600, 179, 23873, 4, 38, 21, 1372, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['No', 'prime', 'rib', 'carving', 'station,', 'but', 'instead', 'a', 'pre-carved', 'pork', 'loin', 'slices.', 'I', 'was', 'happy.']","['No', 'prime', 'rib', 'carving', 'station,', 'but', 'instead', 'a', 'pre-carved', 'pork', 'loin', 'slices.', 'I', 'was', 'happy.']","[-8.512862405041233e-05, 0.041840970516204834, 0.01295965164899826, 0.028878241777420044, 0.015029419213533401, -0.07954145222902298, 0.016511259600520134, 0.04013059288263321, 0.031410835683345795, -0.008682000450789928, 0.03239409625530243, 0.04915536195039749, 0.00397955859079957, -0.02323499694466591, 0.04097124561667442]",positive
255,r2-0019630,"[0, 5525, 699, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['very', 'clear']","['very', 'clear']","[-0.1935834288597107, -0.022691769525408745]",neutral
256,r2-0019631,"[0, 31535, 111, 47, 351, 75, 28, 15956, 19, 5, 6112, 9, 2549, 31, 986, 3958, 11, 5, 12045, 23, 42, 163, 947, 387, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['Sorry', '-', 'you', ""won't"", 'be', 'gifted', 'with', 'the', 'sight', 'of', 'hair', 'from', 'previous', 'guests', 'in', 'the', 'sink', 'at', 'this', 'B&B.']","['Sorry-you', ""won't"", 'be', 'gifted', 'with', 'the', 'sight', 'of', 'hair', 'from', 'previous', 'guests', 'in', 'the', 'sink', 'at', 'this', 'B&B.']","[0.04418894648551941, 0.02829616703093052, 0.016558771952986717, 0.0031281961128115654, -0.031990647315979004, 0.029240481555461884, 0.08670687675476074, 0.037854794412851334, 0.008053947240114212, 0.034597355872392654, -0.00904881488531828, -0.07602459192276001, -0.0674092173576355, 0.049698472023010254, -0.021063953638076782, 0.07857747375965118, -0.005572544410824776, 0.03807235136628151]",negative
257,r2-0019632,"[0, 2847, 38, 156, 41, 4916, 13, 5, 220, 302, 8, 13795, 101, 10, 4900, 7, 525, 4179, 102, 6, 53, 5, 317, 21, 182, 1099, 8, 23983, 33041, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['So', 'I', 'made', 'an', 'appointment', 'for', 'the', 'next', 'Monday', 'and', 'raced', 'like', 'a', 'jet', 'to', 'Zumba,', 'but', 'the', 'place', 'was', 'very', 'bad', 'and', 'unattractive.']","['So', 'I', 'made', 'an', 'appointment', 'for', 'the', 'next', 'Monday', 'and', 'raced', 'like', 'a', 'jet', 'to', 'Zumba,', 'but', 'the', 'place', 'was', 'very', 'bad', 'and', 'unattractive.']","[0.01099680457264185, 0.019292524084448814, -0.025883033871650696, -0.0014279797906056046, -0.029799392446875572, -0.014989455230534077, -0.08838748931884766, 0.023683007806539536, 0.015142136253416538, -0.006304127164185047, 0.03586552292108536, 0.007126118056476116, 0.00014397215272765607, -0.04304768145084381, -0.05213722214102745, 0.00823522824794054, -0.008751729503273964, 0.026878701522946358, -0.0033066945616155863, 0.005165588576346636, -0.056409090757369995, -0.0012308390578255057, -0.04590851068496704, 0.012905491515994072]",negative
258,r2-0019634,"[0, 14944, 9, 70, 5, 10964, 14250, 14, 51, 115, 1045, 6, 42, 12117, 393, 10578, 7, 989, 162, 8026, 127, 657, 13, 2480, 6353, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['Out', 'of', 'all', 'the', 'delicious', 'flavors', 'that', 'they', 'could', 'create,', 'this', 'flavor', 'never', 'fails', 'to', 'leave', 'me', 'questioning', 'my', 'love', 'for', 'ice', 'cream.']","['Out', 'of', 'all', 'the', 'delicious', 'flavors', 'that', 'they', 'could', 'create,', 'this', 'flavor', 'never', 'fails', 'to', 'leave', 'me', 'questioning', 'my', 'love', 'for', 'ice', 'cream.']","[0.023878922685980797, 0.012760372832417488, -0.04797930642962456, -0.02782454341650009, -0.1114896833896637, -0.05468040332198143, -0.08669105917215347, -0.02105177938938141, -0.03498817980289459, -0.01841898262500763, -0.016126148402690887, -0.019344806671142578, 0.0038457890041172504, 0.029139623045921326, -0.02375965565443039, 0.004426752217113972, -0.0049104164354503155, -0.06411301344633102, -0.03983009606599808, 0.00825471617281437, 0.026706019416451454, -0.014506062492728233, -0.04404190182685852]",negative
259,r2-0019635,"[0, 133, 19607, 9727, 362, 951, 18, 5565, 7, 5, 3286, 6, 959, 14, 3286, 21, 164, 7, 10, 430, 2259, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['The', 'luggage', 'cart', 'took', ""someone's"", 'bags', 'to', 'the', 'plane,', 'however', 'that', 'plane', 'was', 'going', 'to', 'a', 'different', 'location.']","['The', 'luggage', 'cart', 'took', ""someone's"", 'bags', 'to', 'the', 'plane,', 'however', 'that', 'plane', 'was', 'going', 'to', 'a', 'different', 'location.']","[0.10479297488927841, 0.04451337084174156, 0.07534708082675934, 0.01098698377609253, -0.011436504311859608, -0.033965978771448135, 0.019002001732587814, -0.01753116212785244, -0.0198646392673254, 0.003047221340239048, -0.02691251039505005, -0.07763148099184036, -0.008738504722714424, 0.0027243599761277437, -0.011019746772944927, -0.07935331016778946, -0.07465622574090958, -0.04411475360393524]",neutral
260,r2-0019636,"[0, 133, 33755, 12, 9169, 16, 1099, 8, 1411, 11, 8, 66, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['The', 'wi-fi', 'is', 'bad', 'and', 'goes', 'in', 'and', 'out.']","['The', 'wi-fi', 'is', 'bad', 'and', 'goes', 'in', 'and', 'out.']","[-0.08177928626537323, -0.05145925655961037, -0.05256327986717224, 0.27264901995658875, -0.02983524464070797, 0.053912464529275894, 0.04369870945811272, 0.0005684116040356457, 0.044954124838113785]",negative
261,r2-0019637,"[0, 3762, 2125, 9, 5, 9366, 2551, 7, 3300, 62, 95, 10, 18292, 150, 51, 20454, 14, 65, 15711, 74, 3300, 62, 10, 284, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['One', 'piece', 'of', 'the', 'pizza', 'seemed', 'to', 'fill', 'up', 'just', 'a', 'mouse', 'while', 'they', 'advertised', 'that', 'one', 'slice', 'would', 'fill', 'up', 'a', 'family.']","['One', 'piece', 'of', 'the', 'pizza', 'seemed', 'to', 'fill', 'up', 'just', 'a', 'mouse', 'while', 'they', 'advertised', 'that', 'one', 'slice', 'would', 'fill', 'up', 'a', 'family.']","[0.008328736759722233, -0.031183861196041107, 0.0037233124021440744, 0.02132311835885048, -0.036933738738298416, 0.057296253740787506, -0.036169178783893585, -0.0048835668712854385, -0.010692976415157318, 0.004765590652823448, -0.037621621042490005, 0.011144212447106838, 0.0453166626393795, 0.04040069505572319, 0.07184693962335587, -0.01594221405684948, -0.03158792108297348, -0.002413376234471798, 0.021094687283039093, -0.016241032630205154, -0.019521236419677734, -0.02001074329018593, -0.025334596633911133]",negative
262,r2-0019639,"[0, 1121, 12, 487, 12, 14944, 17971, 16, 10, 1307, 905, 3955, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['In-N-Out', 'Burger', 'is', 'a', 'huge', 'letdown.']","['In-N-Out', 'Burger', 'is', 'a', 'huge', 'letdown.']","[0.11098550260066986, 0.026385175064206123, 0.05235017463564873, -0.03811530023813248, 0.08637198805809021, -0.002308797324076295]",negative
263,r2-0019640,"[0, 133, 1159, 6640, 49, 689, 4, 2679, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['The', 'kids', 'liked', 'their', 'food.', 'interesting']","['The', 'kids', 'liked', 'their', 'food.', 'interesting']","[0.0681125819683075, 0.02762993983924389, 0.061161018908023834, -0.01987915299832821, -0.05947286635637283, 0.23734787106513977]",positive
