,originaldata_id,tokens_input_ids,tokens_input,tokens_merged,lrp,label
214,r2-0019567,"[101, 1996, 15610, 2015, 8971, 1996, 6911, 2200, 2092, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['the', 'waiters', 'handled', 'the', 'stress', 'very', 'well.']","['the', 'waiters', 'handled', 'the', 'stress', 'very', 'well.']","[-0.07208937406539917, -0.05593494325876236, -0.09864816814661026, -0.004887612536549568, -0.032853398472070694, -0.029932066798210144, -0.019975662231445312]",positive
215,r2-0019568,"[101, 1045, 3305, 2108, 5697, 1012, 1012, 1012, 2204, 3105, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['i', 'understand', 'being', 'busy...', 'good', 'job']","['i', 'understand', 'being', 'busy...', 'good', 'job']","[0.03455468267202377, 0.0005095736705698073, -0.0237280260771513, -0.0015056256670504808, 0.003170127747580409, 0.046405427157878876]",positive
216,r2-0019569,"[101, 2204, 2005, 23427, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['good', 'for', 'dipping.']","['good', 'for', 'dipping.']","[0.020530078560113907, 0.050077855587005615, -0.029289325699210167]",positive
217,r2-0019572,"[101, 2005, 1037, 2173, 2023, 3435, 2000, 2022, 2184, 2878, 2781, 1997, 3403, 1029, 23653, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['for', 'a', 'place', 'this', 'fast', 'to', 'be', '10', 'whole', 'minutes', 'of', 'waiting?', 'unbelievable.']","['for', 'a', 'place', 'this', 'fast', 'to', 'be', '10', 'whole', 'minutes', 'of', 'waiting?', 'unbelievable.']","[-0.04250840097665787, -0.01867288537323475, 0.03823276609182358, -0.03865275904536247, 0.004180987365543842, 0.012078053317964077, 0.023745669052004814, -0.04615575447678566, 0.0038375984877347946, 0.029518533498048782, 0.11161650717258453, 0.009387598372995853, 0.007813537493348122]",negative
218,r2-0019573,"[101, 2061, 1045, 2788, 2293, 27130, 1010, 1998, 1045, 3866, 1996, 2801, 1997, 2023, 9841, 1010, 2026, 2677, 27129, 3241, 2055, 2009, 1010, 2021, 2320, 2009, 2234, 1045, 2071, 2025, 2130, 2191, 2870, 2202, 1037, 3232, 15424, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['so', 'i', 'usually', 'love', 'noodles,', 'and', 'i', 'loved', 'the', 'idea', 'of', 'this', 'dish,', 'my', 'mouth', 'watered', 'thinking', 'about', 'it,', 'but', 'once', 'it', 'came', 'i', 'could', 'not', 'even', 'make', 'myself', 'take', 'a', 'couple', 'bites.']","['so', 'i', 'usually', 'love', 'noodles,', 'and', 'i', 'loved', 'the', 'idea', 'of', 'this', 'dish,', 'my', 'mouth', 'watered', 'thinking', 'about', 'it,', 'but', 'once', 'it', 'came', 'i', 'could', 'not', 'even', 'make', 'myself', 'take', 'a', 'couple', 'bites.']","[-0.010149439796805382, -0.008476651273667812, -0.0024386814329773188, 0.010051289573311806, 0.0033526888582855463, 0.011712475679814816, -0.009642066434025764, -0.02286786027252674, 0.0006405538297258317, -0.005777846090495586, -0.023960288614034653, 0.021045710891485214, 0.016799114644527435, 0.02316940389573574, 0.006568576209247112, -0.002421294106170535, 0.021257862448692322, -0.01774251088500023, 0.006605231668800116, -0.015723614022135735, -0.0015300135128200054, -5.128643169882707e-05, 0.0013998127542436123, -0.003080701921135187, -0.04010825604200363, -0.0008969758055172861, -0.00710846483707428, 0.011913691647350788, -0.03546145558357239, -0.01696067303419113, 0.0013519810745492578, 0.01004614494740963, 0.007477960083633661]",negative
219,r2-0019575,"[101, 2045, 2003, 2053, 3114, 2005, 2033, 2000, 2272, 2067, 3272, 2005, 1996, 11772, 1998, 26509, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['there', 'is', 'no', 'reason', 'for', 'me', 'to', 'come', 'back', 'except', 'for', 'the', 'chips', 'and', 'salsa.']","['there', 'is', 'no', 'reason', 'for', 'me', 'to', 'come', 'back', 'except', 'for', 'the', 'chips', 'and', 'salsa.']","[-0.012584119103848934, -0.09673875570297241, 0.022289995104074478, 0.024798428639769554, 0.0038373800925910473, 0.02157638780772686, 0.013476312160491943, -0.022833365947008133, 0.003193730255588889, -0.014119412750005722, 0.008114418014883995, 0.033460911363363266, 0.02114274352788925, -0.023645291104912758, 0.06056493520736694]",negative
220,r2-0019576,"[101, 1045, 3811, 16755, 1996, 2413, 16510, 1010, 13017, 16950, 25955, 3490, 1010, 21475, 15890, 1998, 3492, 2172, 2673, 2006, 1996, 12183, 2065, 2017, 2215, 1999, 2098, 7028, 2833, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['i', 'highly', 'recommend', 'the', 'french', 'dip,', 'fried', 'zucchini,', 'steak', 'burger', 'and', 'pretty', 'much', 'everything', 'on', 'the', 'menu', 'if', 'you', 'want', 'inedible', 'food.']","['i', 'highly', 'recommend', 'the', 'french', 'dip,', 'fried', 'zucchini,', 'steak', 'burger', 'and', 'pretty', 'much', 'everything', 'on', 'the', 'menu', 'if', 'you', 'want', 'inedible', 'food.']","[0.0066205719485878944, 0.005755326244980097, 0.01750495843589306, -0.0014789421111345291, 0.011578689329326153, 0.000543045811355114, -0.00976556446403265, -0.055712614208459854, -0.010958926752209663, 0.008157826028764248, 0.03405032306909561, -0.012919250875711441, -0.044993434101343155, -0.0076169888488948345, -0.019523046910762787, -0.03323608636856079, -0.03609919920563698, 0.2131592482328415, -0.0023098262026906013, -0.02282172627747059, 0.007849674671888351, 0.01534397155046463]",negative
221,r2-0019577,"[101, 2012, 2190, 1010, 2672, 1015, 1011, 1016, 19471, 2015, 1997, 12486, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['at', 'best,', 'maybe', '1', '-', '2', 'ounces', 'of', 'beef.']","['at', 'best,', 'maybe', '1-2', 'ounces', 'of', 'beef.']","[0.016895202919840813, -0.0012203083606436849, 0.04553895816206932, -0.13200663030147552, 0.05085855349898338, -0.008469742722809315, 0.027793383225798607]",neutral
222,r2-0019579,"[101, 1045, 3811, 16755, 2023, 2173, 2000, 3071, 2040, 4122, 2037, 15610, 2000, 8568, 2068, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['i', 'highly', 'recommend', 'this', 'place', 'to', 'everyone', 'who', 'wants', 'their', 'waiter', 'to', 'ignore', 'them.']","['i', 'highly', 'recommend', 'this', 'place', 'to', 'everyone', 'who', 'wants', 'their', 'waiter', 'to', 'ignore', 'them.']","[-0.03555847704410553, 0.0001715367689030245, 0.008106154389679432, -0.03020039200782776, 0.02796882949769497, 0.005820824299007654, -0.009661692194640636, 0.04620356485247612, 0.036878809332847595, 0.007682824973016977, 0.006560656242072582, 0.02008950151503086, -0.024978570640087128, 0.010734304785728455]",negative
223,r2-0019580,"[101, 2017, 2052, 2025, 2031, 2000, 9792, 2026, 2849, 2000, 2191, 2033, 2272, 2182, 2153, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['you', 'would', 'not', 'have', 'to', 'twist', 'my', 'arm', 'to', 'make', 'me', 'come', 'here', 'again.']","['you', 'would', 'not', 'have', 'to', 'twist', 'my', 'arm', 'to', 'make', 'me', 'come', 'here', 'again.']","[-0.03942550718784332, 0.12157469242811203, 0.014904181472957134, -0.048332273960113525, -0.00792293157428503, -0.016791028901934624, 0.06867403537034988, 0.029073264449834824, -0.03830781579017639, -0.029649291187524796, -0.009754885919392109, 0.009727385826408863, -0.07075405865907669, -0.004735195077955723]",positive
224,r2-0019582,"[101, 1045, 2066, 2023, 4933, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['i', 'like', 'this', 'stuff.']","['i', 'like', 'this', 'stuff.']","[0.11242120712995529, -0.012373850680887699, -0.05690417438745499, -0.059645503759384155]",positive
225,r2-0019583,"[101, 2699, 1037, 2047, 2173, 1012, 2234, 2182, 2076, 1996, 2733, 1010, 2053, 3524, 2012, 2035, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['tried', 'a', 'new', 'place.', 'came', 'here', 'during', 'the', 'week,', 'no', 'wait', 'at', 'all.']","['tried', 'a', 'new', 'place.', 'came', 'here', 'during', 'the', 'week,', 'no', 'wait', 'at', 'all.']","[0.04754533991217613, -0.010337266139686108, 0.05274128168821335, 0.01382795162498951, 0.0034189908765256405, 0.047456298023462296, -0.004217144567519426, -0.004286384209990501, -0.028903691098093987, 0.037769731134176254, 0.010157249867916107, -0.002787124365568161, 0.03710417076945305]",positive
226,r2-0019584,"[101, 2057, 2097, 2025, 2022, 2183, 2067, 2000, 1996, 15481, 2144, 2009, 1005, 1055, 2126, 2205, 2521, 2013, 1996, 6167, 1010, 2054, 1037, 9467, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['we', 'will', 'not', 'be', 'going', 'back', 'to', 'the', 'hilton', 'since', ""it's"", 'way', 'too', 'far', 'from', 'the', 'strip,', 'what', 'a', 'shame.']","['we', 'will', 'not', 'be', 'going', 'back', 'to', 'the', 'hilton', 'since', ""it's"", 'way', 'too', 'far', 'from', 'the', 'strip,', 'what', 'a', 'shame.']","[-0.014181697741150856, -0.008398058824241161, -0.03680982440710068, 0.010694650933146477, 0.015030460432171822, 0.021320611238479614, 0.007281691301614046, -0.0009989736136049032, 0.02660241909325123, 0.03846435621380806, 0.017488814890384674, 0.03148350864648819, -0.009745912626385689, -0.005973158869892359, 0.020915774628520012, -0.03125092387199402, -0.005261619109660387, -0.03945215791463852, 0.005327576771378517, -0.0038243678864091635]",negative
227,r2-0019585,"[101, 1045, 4741, 1012, 1012, 1012, 4741, 1012, 1012, 1012, 4741, 2005, 1037, 4341, 2711, 2000, 2393, 2033, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['i', 'waited...', 'waited...', 'waited', 'for', 'a', 'sales', 'person', 'to', 'help', 'me.']","['i', 'waited...', 'waited...', 'waited', 'for', 'a', 'sales', 'person', 'to', 'help', 'me.']","[-0.03603467717766762, -0.01960536651313305, 0.004108698572963476, 0.0040527405217289925, -0.019914470613002777, -0.005143716931343079, -0.0037931527476757765, -0.013070307672023773, 0.00360347842797637, -0.00021697710326407105, -0.046570271253585815]",negative
228,r2-0019586,"[101, 2025, 1996, 5409, 10514, 6182, 1045, 2031, 2018, 1010, 2021, 1045, 2052, 3046, 7842, 9126, 2050, 2030, 2242, 2842, 3518, 2008, 2038, 2488, 2326, 1012, 2009, 2001, 1996, 4788, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['not', 'the', 'worst', 'sushi', 'i', 'have', 'had,', 'but', 'i', 'would', 'try', 'sakana', 'or', 'something', 'else', 'nearby', 'that', 'has', 'better', 'service.', 'it', 'was', 'the', 'worse.']","['not', 'the', 'worst', 'sushi', 'i', 'have', 'had,', 'but', 'i', 'would', 'try', 'sakana', 'or', 'something', 'else', 'nearby', 'that', 'has', 'better', 'service.', 'it', 'was', 'the', 'worse.']","[0.009361449629068375, -0.001602689502760768, -0.021692434325814247, -0.02636926807463169, -0.038705773651599884, 0.008772133849561214, 0.004141698591411114, -0.017567522823810577, 0.006741763558238745, -0.00020175916142761707, -0.008864093571901321, -0.010462290607392788, -0.015766292810440063, 0.030097853392362595, -0.01339059416204691, 0.03151513636112213, -0.032699041068553925, -0.00593911437317729, 0.0051116361282765865, 0.0073838792741298676, 0.01779204048216343, -0.030638817697763443, 0.010787353850901127, -0.04724967107176781]",negative
229,r2-0019588,"[101, 2734, 2070, 12197, 10426, 1012, 1045, 2293, 2023, 2173, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['needed', 'some', 'watches', 'adjusted.', 'i', 'love', 'this', 'place.']","['needed', 'some', 'watches', 'adjusted.', 'i', 'love', 'this', 'place.']","[-0.04531239718198776, -0.041128382086753845, -0.1425747275352478, -0.016702068969607353, 0.030062206089496613, 0.009326422587037086, 0.01028971467167139, 0.02699381113052368]",positive
230,r2-0019589,"[101, 2026, 11190, 2953, 11451, 1998, 1045, 2787, 1010, 2295, 1010, 2008, 2027, 2763, 2074, 3710, 3649, 2027, 2064, 4060, 2039, 2006, 1996, 2395, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['my', 'coworkers', 'and', 'i', 'decided,', 'though,', 'that', 'they', 'probably', 'just', 'serve', 'whatever', 'they', 'can', 'pick', 'up', 'on', 'the', 'street.']","['my', 'coworkers', 'and', 'i', 'decided,', 'though,', 'that', 'they', 'probably', 'just', 'serve', 'whatever', 'they', 'can', 'pick', 'up', 'on', 'the', 'street.']","[-0.026895077899098396, 0.05422935262322426, 0.02432962879538536, -0.022688837721943855, 0.02842620573937893, -0.035390693694353104, -0.005794348195195198, -0.006625134963542223, 0.008243112824857235, 0.009910489432513714, -0.03044220805168152, 0.0034693151246756315, 0.00948642659932375, -0.00918914657086134, -4.911258656647988e-05, 0.011160468682646751, 0.004541670437902212, 0.030100727453827858, 0.015189186669886112]",neutral
231,r2-0019595,"[101, 1996, 3203, 2012, 1996, 4236, 2134, 1005, 1056, 2031, 1037, 2729, 1999, 1996, 2088, 1010, 1998, 2106, 1037, 2204, 3105, 1997, 2437, 2008, 3154, 2000, 2149, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['the', 'lady', 'at', 'the', 'register', ""didn't"", 'have', 'a', 'care', 'in', 'the', 'world,', 'and', 'did', 'a', 'good', 'job', 'of', 'making', 'that', 'clear', 'to', 'us.']","['the', 'lady', 'at', 'the', 'register', ""didn't"", 'have', 'a', 'care', 'in', 'the', 'world,', 'and', 'did', 'a', 'good', 'job', 'of', 'making', 'that', 'clear', 'to', 'us.']","[-0.01401957031339407, -0.001576253562234342, 0.02205929346382618, -0.017091428861021996, -0.019388005137443542, 0.0325920432806015, -0.01851954311132431, -0.016826599836349487, -0.048016488552093506, -0.024658119305968285, -0.07162407785654068, -0.006702764891088009, -0.004113525617867708, -0.01189509965479374, 0.0016976180486381054, -0.02061469294130802, -0.004747398197650909, -0.022233592346310616, 0.005457794293761253, 0.09692151844501495, 0.00367530295625329, -0.05590420216321945, -0.019655399024486542]",positive
232,r2-0019598,"[101, 2057, 4741, 2005, 2058, 1037, 2431, 2019, 3178, 2005, 2256, 11079, 1012, 2009, 8631, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['we', 'waited', 'for', 'over', 'a', 'half', 'an', 'hour', 'for', 'our', 'reservation.', 'it', 'sucked.']","['we', 'waited', 'for', 'over', 'a', 'half', 'an', 'hour', 'for', 'our', 'reservation.', 'it', 'sucked.']","[-0.006655412260442972, -0.02181044965982437, 0.003496973542496562, 0.06152503937482834, -0.0073732794262468815, -0.034811027348041534, -0.03218763321638107, 0.007916160859167576, -0.005117917899042368, 0.0043955594301223755, 0.04048008471727371, -0.0027732164599001408, -0.015445364639163017]",negative
233,r2-0019599,"[101, 2096, 1996, 3573, 2515, 2298, 4121, 2006, 1996, 2648, 1010, 2009, 2987, 1005, 1056, 2428, 2514, 2008, 22445, 2503, 1012, 2009, 2001, 15640, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['while', 'the', 'store', 'does', 'look', 'huge', 'on', 'the', 'outside,', 'it', ""doesn't"", 'really', 'feel', 'that', 'spacious', 'inside.', 'it', 'was', 'disappointing.']","['while', 'the', 'store', 'does', 'look', 'huge', 'on', 'the', 'outside,', 'it', ""doesn't"", 'really', 'feel', 'that', 'spacious', 'inside.', 'it', 'was', 'disappointing.']","[0.00244888081215322, -0.017518289387226105, 0.012064492329955101, -0.05507185310125351, 0.005695553030818701, -0.014439413323998451, -0.0006800090777687728, -0.016991836950182915, 0.037884924560785294, -0.018178537487983704, -0.00829610601067543, 0.0010941956425085664, 0.05806805193424225, 0.019783519208431244, 0.0020584308076649904, 0.025168389081954956, -0.011255582794547081, 0.009806479327380657, 0.012533864006400108]",negative
