,originaldata_id,tokens_input_ids,tokens_input,tokens_merged,attention,label
242,r2-0019616,"[0, 863, 4179, 337, 5210, 21, 98, 4200, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['Jumbalaya', 'was', 'so', 'gross.']","['Jumbalaya', 'was', 'so', 'gross.']","[6.030018346922892, 5.3768239557983835, 6.28883585522005, 5.058448266300797]",negative
243,r2-0019617,"[0, 243, 197, 33, 57, 70, 25247, 7666, 4, 2579, 1973, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['It', 'should', 'have', 'been', 'all', 'sticky', 'rice.', 'nice', 'option']","['It', 'should', 'have', 'been', 'all', 'sticky', 'rice.', 'nice', 'option']","[5.447834180783921, 4.811025247899921, 4.678906631964294, 7.217145373059212, 4.4789403316336855, 5.810475868841404, 4.924814393577365, 6.78538393520105, 4.284704185535496]",positive
244,r2-0019618,"[0, 1620, 13, 5, 544, 38, 303, 5, 813, 7, 109, 49, 633, 16574, 8, 51, 58, 17380, 13315, 25, 157, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['As', 'for', 'the', 'service', 'I', 'found', 'the', 'staff', 'to', 'do', 'their', 'job', 'appropriately', 'and', 'they', 'were', 'sociable', 'as', 'well.']","['As', 'for', 'the', 'service', 'I', 'found', 'the', 'staff', 'to', 'do', 'their', 'job', 'appropriately', 'and', 'they', 'were', 'sociable', 'as', 'well.']","[2.9988426311746887, 4.119848837523486, 2.9645850945239576, 3.1819837972244343, 2.506335065519987, 3.5655326052836136, 2.9057576039266153, 2.3809958866826753, 3.1811075912044386, 3.3584737956462867, 3.0132129917296235, 2.7354531809625926, 3.639197580884901, 3.9510418670075085, 3.240156709556377, 3.3862772677075297, 3.562772446665495, 3.1302830698050066, 3.047460464253434]",positive
245,r2-0019619,"[0, 574, 11842, 24827, 9, 5884, 6, 7666, 8, 10, 4076, 1186, 31, 68, 306, 10068, 398, 4, 85, 21, 98, 205, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['Lunch', 'specials', 'of', 'chicken,', 'rice', 'and', 'a', 'drink', 'range', 'from', '$4-$8.', 'It', 'was', 'so', 'good.']","['Lunch', 'specials', 'of', 'chicken,', 'rice', 'and', 'a', 'drink', 'range', 'from', '$4-$8.', 'It', 'was', 'so', 'good.']","[2.9985511701877803, 2.725475194381436, 2.989449600682586, 2.889416824925109, 2.6019781690077943, 6.142371522311097, 2.8830409336121825, 2.9685803861145765, 3.0055917319867382, 2.354477946117014, 2.636450233854636, 3.440799167090827, 2.2778255457727767, 2.2937689895531777, 2.531115040603346]",positive
246,r2-0019620,"[0, 40181, 1672, 7, 224, 6, 52, 40, 3264, 5, 478, 7, 84, 28811, 8, 671, 328, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['Needless', 'to', 'say,', 'we', 'will', 'accept', 'the', 'hit', 'to', 'our', 'wallets', 'and', 'return!']","['Needless', 'to', 'say,', 'we', 'will', 'accept', 'the', 'hit', 'to', 'our', 'wallets', 'and', 'return!']","[4.23977498586995, 3.7970526035857572, 4.1235834534604345, 4.113512486866613, 6.997129393968479, 3.8481713251311453, 3.364070293877818, 3.182813481833855, 3.755463241499787, 3.0648302502617466, 3.9034507768446702, 3.466986468137614, 4.595075118662811]",negative
247,r2-0019621,"[0, 100, 56, 2740, 103, 761, 9, 13153, 8, 829, 103, 761, 9, 740, 16151, 4104, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['I', 'had', 'ordered', 'some', 'kind', 'of', 'salad', 'and', 'received', 'some', 'kind', 'of', 'casserole.']","['I', 'had', 'ordered', 'some', 'kind', 'of', 'salad', 'and', 'received', 'some', 'kind', 'of', 'casserole.']","[3.3154857917209317, 3.612937591693539, 3.7652459664080373, 3.3734380198298766, 3.4814756310005874, 3.7324730794980354, 3.5473473381842067, 5.004421708787361, 4.010361741377818, 3.519228896478564, 3.5247535276907485, 3.5769952306248345, 3.664183445609991]",neutral
248,r2-0019622,"[0, 1213, 224, 47, 64, 645, 25, 203, 25, 47, 236, 47, 95, 4157, 7, 3529, 24, 328, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['They', 'say', 'you', 'can', 'order', 'as', 'much', 'as', 'you', 'want', 'you', 'just', 'hate', 'to', 'eat', 'it!']","['They', 'say', 'you', 'can', 'order', 'as', 'much', 'as', 'you', 'want', 'you', 'just', 'hate', 'to', 'eat', 'it!']","[3.7216981550571573, 4.013596295921864, 3.054211642597461, 4.275093428513729, 3.142395197841984, 3.7011396761712154, 4.4028272688752, 3.710316547711598, 3.1366240275765125, 2.9977693145940494, 3.402879892038995, 3.2866461788130885, 3.812491810573907, 4.851947384458083, 3.0583522706787885, 4.460272202188084]",neutral
249,r2-0019623,"[0, 29991, 5, 317, 7, 28, 11, 42, 400, 2391, 43689, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['Found', 'the', 'place', 'to', 'be', 'in', 'this', 'local', 'restaurant', 'wasteland.']","['Found', 'the', 'place', 'to', 'be', 'in', 'this', 'local', 'restaurant', 'wasteland.']","[5.436571353570853, 4.196430896760792, 4.203869538600132, 5.535779155403604, 5.919370221237253, 6.161134802021769, 4.560363327160035, 4.948671155319198, 3.7254593994781806, 5.1021017433786255]",negative
250,r2-0019624,"[0, 100, 33, 2740, 10, 22307, 5820, 8, 829, 24, 71, 379, 728, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['I', 'have', 'ordered', 'a', 'tasty', 'meal', 'and', 'received', 'it', 'after', '15', 'minutes.']","['I', 'have', 'ordered', 'a', 'tasty', 'meal', 'and', 'received', 'it', 'after', '15', 'minutes.']","[4.090759252368418, 3.8210995772230167, 4.238312124471735, 4.694915633106493, 4.1455348635779075, 3.6120150862189755, 5.02223830742385, 4.8992346760498915, 5.09817536788047, 4.485487353584912, 3.4178720188379903, 3.6837425059300988]",positive
251,r2-0019626,"[0, 133, 23715, 6829, 21, 45, 579, 2154, 4740, 53, 24, 21, 32169, 22191, 19, 2710, 299, 1033, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['The', 'roasted', 'beef', 'was', 'not', 'soggy', 'but', 'it', 'was', 'delecious', 'with', 'plenty', 'topings.']","['The', 'roasted', 'beef', 'was', 'not', 'soggy', 'but', 'it', 'was', 'delecious', 'with', 'plenty', 'topings.']","[3.7589312243683657, 3.3161905745505713, 3.8109684144024527, 3.2476259077735015, 3.220204228499617, 3.4216375116159474, 2.8217379295536675, 3.1854111815877912, 3.057517530656913, 4.242823990790346, 3.533739381407872, 3.49190813042792, 3.18303834111118]",positive
252,r2-0019627,"[0, 40084, 7, 2067, 823, 389, 728, 71, 1765, 7, 464, 5351, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['Got', 'to', 'wait', 'nearly', '30', 'minutes', 'after', 'calling', 'to', 'change', 'rooms']","['Got', 'to', 'wait', 'nearly', '30', 'minutes', 'after', 'calling', 'to', 'change', 'rooms']","[5.0681317921335145, 6.317744809960084, 4.3851371088780775, 5.670459358956412, 4.237221461820443, 4.337045168730397, 4.482058000929228, 4.829792155702689, 5.765627495495822, 4.658315757636026, 3.4376160905040645]",negative
253,r2-0019628,"[0, 100, 563, 7, 671, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['I', 'plan', 'to', 'return.']","['I', 'plan', 'to', 'return.']","[7.574051122836252, 6.993510898670149, 10.697037246116288, 9.40433963374432]",positive
254,r2-0019629,"[0, 3084, 2654, 14966, 29776, 1992, 6, 53, 1386, 10, 1198, 12, 5901, 5202, 12072, 4600, 179, 23873, 4, 38, 21, 1372, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['No', 'prime', 'rib', 'carving', 'station,', 'but', 'instead', 'a', 'pre-carved', 'pork', 'loin', 'slices.', 'I', 'was', 'happy.']","['No', 'prime', 'rib', 'carving', 'station,', 'but', 'instead', 'a', 'pre-carved', 'pork', 'loin', 'slices.', 'I', 'was', 'happy.']","[2.9755788183878527, 2.466583175795787, 2.497530843706515, 3.1117665484681005, 2.687984095820255, 6.386346548749921, 2.745408293060024, 2.93189539547363, 3.1243490942588767, 3.2514497201070123, 2.4507685773328434, 2.9687068467935633, 2.9107480388456737, 3.30965155935898, 3.1582612459200834]",positive
255,r2-0019630,"[0, 5525, 699, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['very', 'clear']","['very', 'clear']","[15.93212656962432, 13.427573935674877]",positive
256,r2-0019631,"[0, 31535, 111, 47, 351, 75, 28, 15956, 19, 5, 6112, 9, 2549, 31, 986, 3958, 11, 5, 12045, 23, 42, 163, 947, 387, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['Sorry', '-', 'you', ""won't"", 'be', 'gifted', 'with', 'the', 'sight', 'of', 'hair', 'from', 'previous', 'guests', 'in', 'the', 'sink', 'at', 'this', 'B&B.']","['Sorry-you', ""won't"", 'be', 'gifted', 'with', 'the', 'sight', 'of', 'hair', 'from', 'previous', 'guests', 'in', 'the', 'sink', 'at', 'this', 'B&B.']","[7.4573554939367535, 2.599427283508339, 2.6397061113729445, 3.3616938158790037, 2.9269362517418864, 3.068778887535677, 2.6192536808305626, 3.1545308579990157, 2.718019071901889, 2.39217069582389, 3.479690579884722, 3.862913848107278, 2.140985660203208, 3.6240667944067733, 2.840697553625884, 2.802175545255205, 2.79818216386489, 2.9299211118686617]",neutral
257,r2-0019632,"[0, 2847, 38, 156, 41, 4916, 13, 5, 220, 302, 8, 13795, 101, 10, 4900, 7, 525, 4179, 102, 6, 53, 5, 317, 21, 182, 1099, 8, 23983, 33041, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['So', 'I', 'made', 'an', 'appointment', 'for', 'the', 'next', 'Monday', 'and', 'raced', 'like', 'a', 'jet', 'to', 'Zumba,', 'but', 'the', 'place', 'was', 'very', 'bad', 'and', 'unattractive.']","['So', 'I', 'made', 'an', 'appointment', 'for', 'the', 'next', 'Monday', 'and', 'raced', 'like', 'a', 'jet', 'to', 'Zumba,', 'but', 'the', 'place', 'was', 'very', 'bad', 'and', 'unattractive.']","[2.5327012226674044, 1.9324766316400608, 2.496468543655995, 2.292807379067654, 2.3854078428500687, 3.0926114374202296, 2.219185750580116, 2.708596495725296, 2.304998261001957, 2.262064293343288, 2.3813359328765813, 1.8851983603572124, 2.484014063288745, 1.9641231101387815, 2.63573137073427, 2.2998815569495368, 2.08108967120075, 3.0820866468761596, 4.885128784727097, 2.3300010888336966, 2.680809984749056, 2.2946440416274156, 2.499274312261829, 2.2736264869257727]",negative
258,r2-0019634,"[0, 14944, 9, 70, 5, 10964, 14250, 14, 51, 115, 1045, 6, 42, 12117, 393, 10578, 7, 989, 162, 8026, 127, 657, 13, 2480, 6353, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['Out', 'of', 'all', 'the', 'delicious', 'flavors', 'that', 'they', 'could', 'create,', 'this', 'flavor', 'never', 'fails', 'to', 'leave', 'me', 'questioning', 'my', 'love', 'for', 'ice', 'cream.']","['Out', 'of', 'all', 'the', 'delicious', 'flavors', 'that', 'they', 'could', 'create,', 'this', 'flavor', 'never', 'fails', 'to', 'leave', 'me', 'questioning', 'my', 'love', 'for', 'ice', 'cream.']","[2.1873772873199644, 2.47368585512686, 2.4057756935963783, 2.723086244638045, 1.9799665392643648, 2.5671705523556216, 2.5556489800743654, 2.5136400316645884, 2.5235356502219393, 2.491676265276294, 5.72450143041695, 2.581732908365585, 2.903080195171377, 3.022883452175258, 3.0240493717718353, 2.84700898490358, 2.470600827837748, 2.7241008398984583, 2.5058047782783075, 2.303454241317998, 2.566956437947704, 3.607876900391991, 2.506180041928658]",negative
259,r2-0019635,"[0, 133, 19607, 9727, 362, 951, 18, 5565, 7, 5, 3286, 6, 959, 14, 3286, 21, 164, 7, 10, 430, 2259, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['The', 'luggage', 'cart', 'took', ""someone's"", 'bags', 'to', 'the', 'plane,', 'however', 'that', 'plane', 'was', 'going', 'to', 'a', 'different', 'location.']","['The', 'luggage', 'cart', 'took', ""someone's"", 'bags', 'to', 'the', 'plane,', 'however', 'that', 'plane', 'was', 'going', 'to', 'a', 'different', 'location.']","[3.3089927309128084, 2.3841035047794628, 2.118541871611976, 2.7585787650510913, 2.4632155872118497, 3.3597970315932213, 2.2318977044811135, 3.2155268502629597, 3.051591576751839, 2.5686703970765543, 6.236742461663312, 3.2591942156857043, 3.236944513462442, 2.7570456457589025, 3.1800233340790447, 2.739282278354, 3.5964636559242975, 3.225797404409224]",neutral
260,r2-0019636,"[0, 133, 33755, 12, 9169, 16, 1099, 8, 1411, 11, 8, 66, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['The', 'wi-fi', 'is', 'bad', 'and', 'goes', 'in', 'and', 'out.']","['The', 'wi-fi', 'is', 'bad', 'and', 'goes', 'in', 'and', 'out.']","[5.02335418829606, 5.197038021627161, 4.024470179023919, 4.8198983446531285, 4.746171204798342, 4.528250646118031, 4.9389487762763045, 4.31904926411954, 5.975967284571302]",negative
261,r2-0019637,"[0, 3762, 2125, 9, 5, 9366, 2551, 7, 3300, 62, 95, 10, 18292, 150, 51, 20454, 14, 65, 15711, 74, 3300, 62, 10, 284, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['One', 'piece', 'of', 'the', 'pizza', 'seemed', 'to', 'fill', 'up', 'just', 'a', 'mouse', 'while', 'they', 'advertised', 'that', 'one', 'slice', 'would', 'fill', 'up', 'a', 'family.']","['One', 'piece', 'of', 'the', 'pizza', 'seemed', 'to', 'fill', 'up', 'just', 'a', 'mouse', 'while', 'they', 'advertised', 'that', 'one', 'slice', 'would', 'fill', 'up', 'a', 'family.']","[3.0416508782993703, 2.3992862264759753, 2.877985476672045, 2.9646468608061545, 2.3549153626498227, 2.7357297312116957, 3.160493804037299, 2.6669479702757393, 2.542604750483949, 2.5381198370312674, 3.1804678414519607, 2.5926540616649727, 2.6894793247588797, 2.8475035586077575, 2.9950537714740735, 3.0541357443426995, 3.426424217805997, 2.5241414476225277, 2.5203225280628896, 2.7365557022096705, 2.556340372287543, 3.1010046990376847, 2.81420530107557]",negative
262,r2-0019639,"[0, 1121, 12, 487, 12, 14944, 17971, 16, 10, 1307, 905, 3955, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['In-N-Out', 'Burger', 'is', 'a', 'huge', 'letdown.']","['In-N-Out', 'Burger', 'is', 'a', 'huge', 'letdown.']","[5.675246282772506, 3.5762640965017938, 3.7348437451603664, 3.8283035322096404, 4.412923075399445, 5.574537459244128]",negative
