,originaldata_id,tokens_input_ids,tokens_input,tokens_merged,attention,label
244,441,"[2, 32, 25, 22900, 1319, 17, 768, 13, 8, 8, 2822, 22441, 18, 13, 8, 8, 6312, 38, 102, 1285, 182, 14, 11617, 16, 14, 436, 13, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['it', 'is', 'intensely', 'personal', 'and', 'yet', '--', 'unlike', 'quills', '--', 'deftly', 'shows', 'us', 'the', 'temper', 'of', 'the', 'times.']","['it', 'is', 'intensely', 'personal', 'and', 'yet', '--', 'unlike', 'quills', '--', 'deftly', 'shows', 'us', 'the', 'temper', 'of', 'the', 'times.']","[1.8697890409055389, 2.06231168604727, 1.6168192942736637, 1.5563439411015507, 1.5196930252966219, 1.5665939696762816, 1.3178058792099872, 1.7018255289526547, 1.721285410807774, 1.93451938873087, 1.601566358181707, 1.2955348441864396, 1.385266510769186, 1.7154817926070236, 1.7938982868911293, 1.2873707686662847, 1.151256940621094, 1.6072896433299722]",positive
245,460,"[2, 266, 212, 16, 48, 134, 8, 5183, 69, 47, 23853, 2276, 11892, 5121, 101, 21, 782, 18260, 20, 21, 6197, 13, 15, 91, 8343, 609, 13, 15, 53, 30, 243, 1492, 13569, 13, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['too', 'much', 'of', 'this', 'well-acted', 'but', 'dangerously', 'slow', 'thriller', 'feels', 'like', 'a', 'preamble', 'to', 'a', 'bigger,', 'more', 'complicated', 'story,', 'one', 'that', 'never', 'materializes.']","['too', 'much', 'of', 'this', 'well-acted', 'but', 'dangerously', 'slow', 'thriller', 'feels', 'like', 'a', 'preamble', 'to', 'a', 'bigger,', 'more', 'complicated', 'story,', 'one', 'that', 'never', 'materializes.']","[1.1380056088125203, 0.9020246225952865, 1.1045123483020904, 1.2390236109075599, 0.8925556161218189, 1.2182181793787683, 0.8814179951712768, 1.060995049610392, 1.49318039983993, 1.2330416185587183, 1.0486914672196055, 1.972046102930049, 1.9001158700063676, 1.2167457184773023, 1.1286331840134791, 1.14771006513906, 1.5636402712082837, 1.17814875345184, 0.9872585239734524, 1.1692748211466095, 1.137440257702315, 1.7260530579993736, 1.0316361595149777]",negative
246,464,"[2, 32, 13, 22, 18, 14, 246, 171, 16, 14, 159, 86, 463, 13, 15, 14, 25324, 149, 56, 65, 89, 246, 2151, 16478, 18, 378, 44, 7160, 13, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""it's"", 'the', 'best', 'film', 'of', 'the', 'year', 'so', 'far,', 'the', 'benchmark', 'against', 'which', 'all', 'other', 'best', 'picture', 'contenders', 'should', 'be', 'measured.']","[""it's"", 'the', 'best', 'film', 'of', 'the', 'year', 'so', 'far,', 'the', 'benchmark', 'against', 'which', 'all', 'other', 'best', 'picture', 'contenders', 'should', 'be', 'measured.']","[2.0882988953129624, 1.6615526903183735, 1.5079405373786117, 1.6015599869231423, 1.6187230199866471, 1.3464457091651802, 1.5326583420448174, 1.4246171407705426, 1.2368567380364146, 1.5045020633004946, 1.1914237821216997, 1.322242326922018, 1.3409380729669829, 2.0819198519697193, 1.674251612672544, 1.7747599604474247, 1.369841265244717, 2.140824162348841, 1.2165218594879341, 1.2749960382039243, 1.2675214807691295]",positive
247,518,"[2, 21, 718, 93, 9101, 34, 21, 4393, 72, 123, 57, 626, 225, 20, 4220, 47, 174, 63, 14, 17144, 18, 17, 1493, 20, 298, 184, 82, 677, 13, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['a', 'classy', 'item', 'by', 'a', 'legend', 'who', 'may', 'have', 'nothing', 'left', 'to', 'prove', 'but', 'still', 'has', 'the', 'chops', 'and', 'drive', 'to', 'show', 'how', 'its', 'done.']","['a', 'classy', 'item', 'by', 'a', 'legend', 'who', 'may', 'have', 'nothing', 'left', 'to', 'prove', 'but', 'still', 'has', 'the', 'chops', 'and', 'drive', 'to', 'show', 'how', 'its', 'done.']","[1.8211774169070007, 1.1770851525794082, 1.1735366769645186, 1.8597993531964452, 1.4636344302452915, 1.2123280575160935, 1.6325531890694476, 1.427671011868473, 1.2717275777162282, 1.2088473975357668, 1.5931024808677632, 1.2884746119232988, 1.2067215522873167, 1.5584771058681102, 1.7753619477558082, 1.1169451126188352, 1.9234252402385092, 1.6099274911004218, 1.539750093409645, 1.14461403519917, 1.503073817736938, 1.3592036535923464, 1.4305971854325263, 1.3545763279298388, 2.146316411486457]",positive
248,560,"[2, 478, 8961, 17042, 17, 23403, 68, 20, 6165, 13, 15, 47, 6254, 12813, 17, 4808, 211, 815, 13, 22, 18, 11949, 3200, 3972, 48, 463, 784, 14, 662, 16, 14, 3820, 16975, 1226, 2515, 1308, 13, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['often', 'gruelling', 'and', 'heartbreaking', 'to', 'witness,', 'but', 'seldahl', 'and', ""wollter's"", 'sterling', 'performances', 'raise', 'this', 'far', 'above', 'the', 'level', 'of', 'the', 'usual', 'maudlin', 'disease', 'movie.']","['often', 'gruelling', 'and', 'heartbreaking', 'to', 'witness,', 'but', 'seldahl', 'and', ""wollter's"", 'sterling', 'performances', 'raise', 'this', 'far', 'above', 'the', 'level', 'of', 'the', 'usual', 'maudlin', 'disease', 'movie.']","[1.5268038239575474, 0.9091859909501062, 0.9618852463159508, 1.258118715578765, 1.5287720355598848, 0.9568548646653048, 1.0726080260896376, 1.0408790242345367, 1.0528340401129133, 1.417250389993746, 1.663202623233938, 1.3009257125291338, 0.8384010566387642, 1.4286039467640157, 1.0291469484552591, 0.7954442327236476, 1.143288097035871, 1.227273496293821, 1.2093816445444934, 1.1929981101210467, 1.2034111567404955, 1.7297082205200867, 1.5452796242927591, 1.3821738171936526]",positive
249,635,"[2, 14, 1308, 25, 28, 463, 28, 42, 92, 164, 37, 13, 5797, 93, 13, 15, 20, 14, 454, 113, 32, 557, 6604, 14, 696, 3312, 20, 154, 1964, 13, 73, 32, 63, 21, 8529, 13, 15, 8852, 93, 583, 13, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['the', 'movie', 'is', 'as', 'far', 'as', 'you', 'can', 'get', 'from', 'racy,', 'to', 'the', 'point', 'where', 'it', 'almost', 'stops', 'the', 'blood', 'flow', 'to', 'your', 'brain', ';', 'it', 'has', 'a', 'dull,', 'costumey', 'feel.']","['the', 'movie', 'is', 'as', 'far', 'as', 'you', 'can', 'get', 'from', 'racy,', 'to', 'the', 'point', 'where', 'it', 'almost', 'stops', 'the', 'blood', 'flow', 'to', 'your', 'brain;', 'it', 'has', 'a', 'dull,', 'costumey', 'feel.']","[1.3976469618629102, 1.4778087396350688, 1.2747298037555719, 0.9386642853172885, 0.9619083629050861, 0.9606811700175816, 1.1862565490777877, 1.0758748600374148, 1.0956406674237724, 1.1672052986468342, 0.892848729424292, 0.8950131350894031, 0.9023724931620006, 1.0110860203882537, 1.4510771371013396, 1.0972961833193324, 1.0796086501984778, 1.0729132362941864, 1.3095125002278547, 1.0729752865827407, 0.8743815682658203, 1.68656719736125, 1.1341306888474831, 2.1690880453245738, 1.0796644296875617, 1.4232234253039346, 1.3153448561935401, 1.093124016515515, 2.455139049454318, 1.2319901201015362]",negative
250,666,"[2, 25069, 13, 22, 18, 1279, 1792, 16, 1776, 17, 2165, 976, 121, 7301, 18, 14, 171, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""bullock's"", 'complete', 'lack', 'of', 'focus', 'and', 'ability', 'quickly', 'derails', 'the', 'film']","[""bullock's"", 'complete', 'lack', 'of', 'focus', 'and', 'ability', 'quickly', 'derails', 'the', 'film']","[2.804603608842695, 2.642932407167679, 2.0120346978200594, 2.0609539686055984, 1.656381110195353, 2.043478186037436, 1.607580455729542, 1.620957487603468, 1.67289637020322, 1.9082558290714249, 1.5503550055862563]",negative
251,695,"[2, 14, 171, 478, 4689, 18, 21, 55, 18, 1263, 3335, 3116, 13, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['the', 'film', 'often', 'achieves', 'a', 'mesmerizing', 'poetry.']","['the', 'film', 'often', 'achieves', 'a', 'mesmerizing', 'poetry.']","[3.516530023370431, 3.1551422746319675, 2.65403515496436, 3.05630348125331, 2.149474469354991, 1.9088571127616505, 1.6595741931777712]",positive
252,778,"[2, 574, 35, 3873, 42, 20, 1742, 119, 21, 646, 1940, 13, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['better', 'at', 'putting', 'you', 'to', 'sleep', 'than', 'a', 'sound', 'machine.']","['better', 'at', 'putting', 'you', 'to', 'sleep', 'than', 'a', 'sound', 'machine.']","[2.840947315781659, 2.526069400252034, 2.397806487950198, 2.5136516896749668, 1.9377164004016314, 2.1463530610388957, 2.0481655156635155, 1.7040434568519733, 1.4241838219327076, 1.916004903016882]",positive
253,809,"[2, 13, 9, 9, 9, 550, 1678, 1219, 102, 10701, 13, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['...', 'always', 'remains', 'movingly', 'genuine.']","['...', 'always', 'remains', 'movingly', 'genuine.']","[2.5541835663529135, 3.141289778438044, 3.1563518785328006, 3.8506825552402173, 1.9883880675757506]",positive
254,851,"[2, 31, 101, 14, 78, 8017, 17, 174, 339, 14, 315, 3217, 13, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['i', 'like', 'the', 'new', 'footage', 'and', 'still', 'love', 'the', 'old', 'stuff.']","['i', 'like', 'the', 'new', 'footage', 'and', 'still', 'love', 'the', 'old', 'stuff.']","[3.2668882517135147, 2.285907001085608, 2.1532835961623746, 1.6358973375443997, 2.3391019322055078, 2.362955640059542, 1.6886685379868098, 2.768176217860761, 2.025765678692489, 1.4097775539755648, 1.8587466853229289]",positive
255,865,"[2, 13, 9, 9, 9, 21, 22727, 2750, 13, 15, 29, 3502, 30, 2260, 91, 101, 16804, 554, 9362, 7914, 18, 13, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['...', 'a', 'haunting', 'vision,', 'with', 'images', 'that', 'seem', 'more', 'like', 'disturbing', 'hallucinations.']","['...', 'a', 'haunting', 'vision,', 'with', 'images', 'that', 'seem', 'more', 'like', 'disturbing', 'hallucinations.']","[1.7891543120449278, 2.1221928499262455, 2.2285867984998387, 2.7468757853156056, 1.6519722016756824, 2.4766102678601865, 1.4725739769952815, 1.5977950657248334, 1.8259315392292759, 1.65004294721083, 1.962476102503098, 1.5978934577728439]",negative
256,941,"[2, 40, 25548, 17, 15677, 3445, 20, 2050, 13, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['an', 'intriguing', 'and', 'entertaining', 'introduction', 'to', 'johnson.']","['an', 'intriguing', 'and', 'entertaining', 'introduction', 'to', 'johnson.']","[3.00369913913069, 3.5722423990549896, 2.3098412000630937, 3.2435016894293085, 2.824344834448136, 2.551890429353718, 2.116904910144293]",positive
257,989,"[2, 14, 1308, 129, 1470, 463, 1701, 82, 2884, 14220, 13, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['the', 'movie', 'will', 'reach', 'far', 'beyond', 'its', 'core', 'demographic.']","['the', 'movie', 'will', 'reach', 'far', 'beyond', 'its', 'core', 'demographic.']","[3.176354034251627, 3.074534257601296, 2.896216374778291, 2.2539855060209755, 1.6471551384401661, 2.218968280231934, 2.6435381657647, 1.581082446773126, 3.258749307566903]",positive
258,1004,"[2, 32, 243, 13614, 20, 7479, 182, 13, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['it', 'never', 'fails', 'to', 'engage', 'us.']","['it', 'never', 'fails', 'to', 'engage', 'us.']","[3.2780423286559617, 2.6119681553058065, 3.677939619931071, 2.329834773633738, 3.631418528223101, 2.92124453995242]",positive
259,1033,"[2, 2973, 1198, 5759, 3683, 18, 14, 1454, 13, 10904, 5893, 18, 13, 15, 81, 8, 7437, 12584, 13, 15, 17, 25439, 6241, 18, 30, 416, 790, 1373, 5137, 13, 22, 18, 509, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['cantet', 'perfectly', 'captures', 'the', 'hotel', 'lobbies,', 'two-lane', 'highways,', 'and', 'roadside', 'cafes', 'that', 'permeate', ""vincent's"", 'days']","['cantet', 'perfectly', 'captures', 'the', 'hotel', 'lobbies,', 'two-lane', 'highways,', 'and', 'roadside', 'cafes', 'that', 'permeate', ""vincent's"", 'days']","[1.6908978791992733, 1.254003662280828, 1.3294922478383477, 1.3961565385661365, 1.4599665979398477, 1.720270452961833, 1.5907984171144103, 1.0143439874074818, 1.435914107295375, 1.0026039789343413, 1.0881623597815542, 1.193971070425306, 1.5889225222261931, 1.0705656272411974, 1.1640059123085968]",positive
260,1092,"[2, 28, 642, 34, 832, 12314, 17, 832, 487, 9, 2571, 37, 21, 609, 34, 2571, 13, 15, 48, 18616, 13, 15, 65, 8, 10474, 8, 19979, 18, 8, 1233, 8, 124, 8, 891, 2141, 3919, 161, 266, 552, 17, 3049, 12156, 68, 19, 90, 85, 35, 65, 13, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['as', 'written', 'by', 'michael', 'berg', 'and', 'michael', 'j.', 'wilson', 'from', 'a', 'story', 'by', 'wilson,', 'this', 'relentless,', 'all-wise-guys-all-the-time', 'approach', 'tries', 'way', 'too', 'hard', 'and', 'gets', 'tiring', 'in', 'no', 'time', 'at', 'all.']","['as', 'written', 'by', 'michael', 'berg', 'and', 'michael', 'j.', 'wilson', 'from', 'a', 'story', 'by', 'wilson,', 'this', 'relentless,', 'all-wise-guys-all-the-time', 'approach', 'tries', 'way', 'too', 'hard', 'and', 'gets', 'tiring', 'in', 'no', 'time', 'at', 'all.']","[1.0828662527329447, 1.2559002266854202, 1.0617607951680457, 0.8663398503694648, 0.801898900452138, 0.9384640260861458, 0.7935241193409013, 0.8691276945286557, 1.5386908480071486, 0.8159204811660642, 1.088939345893659, 0.8400970763205604, 1.1285017725035327, 1.1965352192369727, 0.8350999714631145, 1.0139792555945701, 1.4751983777382938, 1.3217201357263244, 1.4465325000809215, 1.1762638799108822, 1.5589780742805188, 0.864670166006352, 1.157920958128782, 0.9632035476949784, 1.2024019950598666, 1.342205586607013, 0.9254484635108683, 1.2290193896409811, 0.8750957552316468, 1.1115889494518338]",negative
261,1105,"[2, 14, 3553, 1430, 13, 15, 127, 26461, 1308, 16, 1093, 13, 22, 18, 64, 2650, 13, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['the', 'stupidest,', 'most', 'insulting', 'movie', 'of', ""2002's"", 'first', 'quarter.']","['the', 'stupidest,', 'most', 'insulting', 'movie', 'of', ""2002's"", 'first', 'quarter.']","[2.391439274563341, 1.8942867321031092, 1.4912083253016806, 1.8063746604994781, 2.4085995825220654, 1.676668837809225, 2.9652522080130876, 2.108252851159891, 2.0708503995535135]",negative
262,1116,"[2, 298, 891, 25, 53, 16, 14, 13, 10463, 923, 4397, 16, 14, 17722, 13, 7, 100, 95, 442, 429, 21, 619, 622, 359, 169, 17, 21, 6615, 1084, 319, 169, 17, 590, 105, 2909, 13, 15, 14, 1308, 129, 44, 5066, 13, 7, 8404, 13, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['showtime', 'is', 'one', 'of', 'the', 'hapless', 'victims', 'of', 'the', 'arrogant', '""', 'if', 'we', 'put', 'together', 'a', 'wry', 'white', 'man', 'and', 'a', 'chatty', 'black', 'man', 'and', 'give', 'them', 'guns,', 'the', 'movie', 'will', 'be', 'funny', '""', 'syndrome.']","['showtime', 'is', 'one', 'of', 'the', 'hapless', 'victims', 'of', 'the', 'arrogant""', 'if', 'we', 'put', 'together', 'a', 'wry', 'white', 'man', 'and', 'a', 'chatty', 'black', 'man', 'and', 'give', 'them', 'guns,', 'the', 'movie', 'will', 'be', 'funny""', 'syndrome.']","[0.9871138511437831, 0.741069538472335, 1.3053033268592857, 0.8958760729766264, 1.0099559728022787, 1.0518475092124062, 0.7249899632334362, 0.8335893462544571, 0.7308755221476164, 2.2714705319564983, 1.0434095818110416, 1.298349283600266, 0.9022779731267083, 1.4297123408351362, 1.4637599784375266, 1.2216619940352802, 1.1896231936872483, 1.0601834348878147, 1.1134331349609303, 0.9861057004614523, 1.025472656165423, 0.6984582796835571, 0.8472577205976735, 1.1626164387097702, 0.964038347584368, 1.1988531900576922, 0.8966916154306587, 0.7367838734965163, 0.8439344716367275, 1.2307895860524363, 1.3043530607771345, 2.3351472151350903, 1.0999081930527723]",negative
