,originaldata_id,tokens_input_ids,tokens_input,tokens_merged,attention,label
235,r2-0019603,"[2, 14, 1099, 25, 253, 2255, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['the', 'technology', 'is', 'very', 'advanced.']","['the', 'technology', 'is', 'very', 'advanced.']","[3.6494333005782638, 3.3585468126047346, 3.438590611550459, 2.619236475330577, 3.3735876393562845]",positive
236,r2-0019606,"[2, 6837, 14, 987, 7197, 443, 3841, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['shoved', 'the', 'lower', 'tier', 'members', 'aside.']","['shoved', 'the', 'lower', 'tier', 'members', 'aside.']","[4.681042656435253, 3.161631508988623, 2.004168550175724, 2.892426829214823, 3.140505930832153, 3.0158781418191936]",neutral
237,r2-0019607,"[2, 48, 25, 40, 1234, 1454, 30, 31, 277, 13937, 54, 461, 17103, 230, 22, 38, 166, 277, 16, 5725, 235, 9, 207, 15, 32, 22, 18, 6372, 15, 1772, 15, 3123, 252, 15, 2745, 15, 17, 7705, 365, 25, 5977, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['this', 'is', 'an', 'older', 'hotel', 'that', 'i', 'think', 'celebrities', 'or', 'young', 'executives', ""won't"", 'even', 'think', 'of', 'staying', 'here.', 'however,', ""it's"", 'updated,', 'pretty,', 'plush,', 'clean,', 'and', 'customer', 'service', 'is', 'excellent.']","['this', 'is', 'an', 'older', 'hotel', 'that', 'i', 'think', 'celebrities', 'or', 'young', 'executives', ""won't"", 'even', 'think', 'of', 'staying', 'here.', 'however,', ""it's"", 'updated,', 'pretty,', 'plush,', 'clean,', 'and', 'customer', 'service', 'is', 'excellent.']","[1.2521187325484278, 1.31544748709114, 0.9520902624939613, 1.0112254628142894, 1.3791729955968728, 1.2456945697321793, 1.0884166181090997, 1.2602028381968122, 1.561248700207788, 1.241970336588837, 0.898274837982833, 1.4289903583522636, 1.316237961141911, 0.9132478101378053, 1.0429551638691217, 1.1038046586253305, 1.1221490597021908, 1.1193902758399341, 1.0834639162678765, 0.9579631091338396, 2.0565773907920364, 1.5376501228048283, 1.4052408777065284, 1.3155085656094994, 0.9816665982542877, 1.16079505074061, 1.7113516945094067, 1.564503163335612, 0.9814830326317023]",positive
238,r2-0019610,"[2, 86, 59, 164, 132, 1610, 185, 16, 1696, 365, 1345, 9, 2077, 50, 14, 4126, 209, 9, 31, 3223, 105, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['so', 'they', 'get', 'three', 'stars', 'because', 'of', 'poor', 'service', 'practice.they', 'are', 'the', 'worst', 'place.', 'i', 'hate', 'them.']","['so', 'they', 'get', 'three', 'stars', 'because', 'of', 'poor', 'service', 'practice.they', 'are', 'the', 'worst', 'place.', 'i', 'hate', 'them.']","[1.4585888495183064, 1.6222141805423338, 1.5255809261405429, 1.5843398698482543, 2.035960369025378, 1.796800676146106, 1.3862966135814139, 1.3147306204086648, 1.1116272595675085, 1.1312084263461508, 2.738786209434282, 1.7113703029356655, 1.6453846181273755, 1.4791395290856757, 1.756978468397417, 1.3234686754142986, 3.1230370765779933]",negative
239,r2-0019612,"[2, 14, 21, 93, 1105, 1061, 25, 86, 254, 30, 32, 23, 88, 28, 1300, 28, 14, 12191, 1690, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['the', 'ayce', 'model', 'is', 'so', 'good', 'that', 'it', 'was', 'about', 'as', 'successful', 'as', 'the', 'challenger', 'flight.']","['the', 'ayce', 'model', 'is', 'so', 'good', 'that', 'it', 'was', 'about', 'as', 'successful', 'as', 'the', 'challenger', 'flight.']","[2.339498679535651, 1.2267055629392727, 1.163854752779086, 1.5884511174023783, 1.8093532773933172, 2.209549160525401, 1.4979110751645535, 1.6280160835742847, 1.8567756235202035, 1.5717507078255797, 1.6915653990074635, 1.9619103525270727, 1.5392078703898056, 2.095347107271592, 1.68073240242912, 1.8299714017952846]",positive
240,r2-0019613,"[2, 8004, 5279, 15, 254, 5279, 15, 50, 4789, 29, 10416, 235, 187, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['loyal', 'customers,', 'good', 'customers,', 'are', 'treated', 'with', 'abandon', 'here!']","['loyal', 'customers,', 'good', 'customers,', 'are', 'treated', 'with', 'abandon', 'here!']","[3.2369774738471935, 2.9254119293211702, 2.724726185001844, 1.779694483084879, 2.255073774780006, 2.691386009926621, 2.4811790255537374, 2.232727786974749, 2.3462598953201477]",positive
241,r2-0019614,"[2, 51, 5606, 17, 31, 110, 52, 985, 30, 48, 3228, 209, 1269, 71, 20, 14, 29278, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['my', 'girlfriend', 'and', 'i', 'could', 'not', 'believe', 'that', 'this', 'tiny', 'place', 'lived', 'up', 'to', 'the', 'hype.']","['my', 'girlfriend', 'and', 'i', 'could', 'not', 'believe', 'that', 'this', 'tiny', 'place', 'lived', 'up', 'to', 'the', 'hype.']","[2.282748339762275, 2.8777648411640695, 1.7455105957694304, 1.5478484748882833, 1.630804421865826, 1.3386566633105974, 1.9257672764230982, 1.925808483046057, 1.858023517426648, 2.1586069733852997, 1.8546818611169233, 2.387246991339527, 1.6916639225610044, 1.793197624855154, 1.9867768426175014, 2.481109085716692]",negative
242,r2-0019616,"[2, 3191, 5024, 14223, 23, 86, 5311, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['jumbalaya', 'was', 'so', 'gross.']","['jumbalaya', 'was', 'so', 'gross.']","[2.989106199941439, 2.6122306980612313, 3.040279787140945, 3.0734483365980223]",negative
243,r2-0019617,"[2, 32, 378, 57, 74, 65, 19087, 4561, 9, 2210, 4255, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['it', 'should', 'have', 'been', 'all', 'sticky', 'rice.', 'nice', 'option']","['it', 'should', 'have', 'been', 'all', 'sticky', 'rice.', 'nice', 'option']","[2.3136197804552627, 2.7231031429878123, 1.7627371183957103, 1.9846550670956422, 1.594665865195397, 2.623388288742402, 2.468357369616115, 5.254554918717517, 2.9828511646035554]",positive
244,r2-0019618,"[2, 28, 26, 14, 365, 31, 216, 14, 1138, 20, 107, 66, 1205, 4593, 102, 17, 59, 46, 86, 1892, 579, 28, 134, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['as', 'for', 'the', 'service', 'i', 'found', 'the', 'staff', 'to', 'do', 'their', 'job', 'appropriately', 'and', 'they', 'were', 'sociable', 'as', 'well.']","['as', 'for', 'the', 'service', 'i', 'found', 'the', 'staff', 'to', 'do', 'their', 'job', 'appropriately', 'and', 'they', 'were', 'sociable', 'as', 'well.']","[1.8005949185554195, 1.7408017898630235, 1.628094913298388, 1.599894001100299, 2.361717483131756, 2.084065877143024, 1.7321699635972698, 1.6728730720865594, 1.6158400561081858, 1.408073377052892, 1.7039520003378879, 1.3719114054052437, 1.9282823108768847, 1.5765118074000568, 1.876167757583301, 1.747031925941638, 1.813545431213777, 1.3707353665202875, 1.7530345034500225]",positive
245,r2-0019619,"[2, 4311, 621, 18, 16, 6360, 15, 4561, 17, 21, 2610, 978, 37, 6664, 8, 4403, 457, 9, 32, 23, 86, 254, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['lunch', 'specials', 'of', 'chicken,', 'rice', 'and', 'a', 'drink', 'range', 'from', '$4-$8.', 'it', 'was', 'so', 'good.']","['lunch', 'specials', 'of', 'chicken,', 'rice', 'and', 'a', 'drink', 'range', 'from', '$4-$8.', 'it', 'was', 'so', 'good.']","[2.56749091539759, 1.7208753233056946, 1.5765362305832968, 1.6317435263488964, 1.372810208808793, 1.681719400079823, 1.4038514531041826, 1.6947477152180288, 1.3191971653644674, 1.430577478588216, 1.4163016287086878, 1.480829159841867, 1.615511551756981, 1.499107553166883, 1.488488016528341]",positive
246,r2-0019620,"[2, 17023, 18, 20, 395, 15, 95, 129, 3440, 14, 770, 20, 318, 17198, 18, 17, 788, 187, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['needless', 'to', 'say,', 'we', 'will', 'accept', 'the', 'hit', 'to', 'our', 'wallets', 'and', 'return!']","['needless', 'to', 'say,', 'we', 'will', 'accept', 'the', 'hit', 'to', 'our', 'wallets', 'and', 'return!']","[2.7753432562591027, 1.4391289946928278, 1.549797631271613, 1.886564143728403, 2.243989064776302, 2.0607138125711564, 2.1709611790260697, 2.698127206204561, 2.1150458136659465, 2.172484199620397, 1.7164741137813169, 1.6738721448942209, 1.9460567637346367]",positive
247,r2-0019621,"[2, 31, 41, 1905, 109, 825, 16, 14754, 17, 420, 109, 825, 16, 5913, 106, 6069, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['i', 'had', 'ordered', 'some', 'kind', 'of', 'salad', 'and', 'received', 'some', 'kind', 'of', 'casserole.']","['i', 'had', 'ordered', 'some', 'kind', 'of', 'salad', 'and', 'received', 'some', 'kind', 'of', 'casserole.']","[3.0500758627689164, 2.3060385848972604, 2.7770035832353233, 1.7285518487190543, 1.7386585085981783, 1.7286204258292808, 2.3173671945053553, 2.1980073562391707, 2.353740032747482, 1.6807172189416417, 1.8309825546806708, 1.801891682639987, 1.7176674409514077]",neutral
248,r2-0019622,"[2, 59, 395, 42, 92, 389, 28, 212, 28, 42, 259, 42, 114, 3223, 20, 2749, 32, 187, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['they', 'say', 'you', 'can', 'order', 'as', 'much', 'as', 'you', 'want', 'you', 'just', 'hate', 'to', 'eat', 'it!']","['they', 'say', 'you', 'can', 'order', 'as', 'much', 'as', 'you', 'want', 'you', 'just', 'hate', 'to', 'eat', 'it!']","[2.295162909644889, 2.0886844479562803, 1.7633525482112158, 1.8893762993584133, 1.8621291709364802, 1.4552863231478286, 1.2398595452689745, 1.41964889994848, 1.6366253278843674, 1.6587256193907614, 1.8744775259393147, 1.66478445667818, 2.5026893197128754, 1.871211641980694, 1.8814610087323904, 1.8797336268991052]",negative
249,r2-0019623,"[2, 216, 14, 209, 20, 44, 19, 48, 375, 3284, 4600, 618, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['found', 'the', 'place', 'to', 'be', 'in', 'this', 'local', 'restaurant', 'wasteland.']","['found', 'the', 'place', 'to', 'be', 'in', 'this', 'local', 'restaurant', 'wasteland.']","[3.279449151896381, 2.5458120319786683, 1.9206041808272236, 1.969784625075304, 1.9690570570211314, 2.0957024789679894, 2.085307084877054, 1.588388234053417, 2.517482359311926, 2.346973971727495]",negative
250,r2-0019624,"[2, 31, 57, 1905, 21, 12892, 1084, 7242, 17, 420, 32, 75, 357, 902, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['i', 'have', 'ordered', 'a', 'tasty', 'meal', 'and', 'received', 'it', 'after', '15', 'minutes.']","['i', 'have', 'ordered', 'a', 'tasty', 'meal', 'and', 'received', 'it', 'after', '15', 'minutes.']","[3.359688498667015, 2.5350081380607463, 2.8531815945803585, 1.6937704349080582, 1.715040583968176, 1.4919535305367075, 1.8917369165299778, 2.2546297900715633, 2.2818715593824748, 1.9504209423803027, 2.137808902078563, 2.0063824561984576]",negative
251,r2-0019626,"[2, 14, 16137, 69, 12500, 23, 52, 86, 4572, 93, 47, 32, 23, 13, 24249, 9957, 29, 7062, 20, 3181, 18, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['the', 'roasted', 'beef', 'was', 'not', 'soggy', 'but', 'it', 'was', 'delecious', 'with', 'plenty', 'topings.']","['the', 'roasted', 'beef', 'was', 'not', 'soggy', 'but', 'it', 'was', 'delecious', 'with', 'plenty', 'topings.']","[2.5010109326792027, 1.9049105260546546, 1.3019614930926524, 1.838360504020519, 1.8045299066111813, 1.2039212054271367, 1.0856564991929885, 1.3967538545970388, 1.1250886032474638, 1.8062794689445787, 1.5008044230764856, 1.650366794404446, 1.4813716955475822]",positive
252,r2-0019627,"[2, 330, 20, 1760, 1212, 712, 902, 75, 2555, 20, 753, 3662, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['got', 'to', 'wait', 'nearly', '30', 'minutes', 'after', 'calling', 'to', 'change', 'rooms']","['got', 'to', 'wait', 'nearly', '30', 'minutes', 'after', 'calling', 'to', 'change', 'rooms']","[3.5333809922306556, 2.257919748876297, 2.7335126258113616, 1.5428133359342102, 1.7513776427103909, 2.4774188184744763, 2.3259352915200924, 2.5134625594170483, 2.008452949408662, 1.647685865148134, 4.033485441033434]",negative
253,r2-0019628,"[2, 31, 944, 20, 788, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['i', 'plan', 'to', 'return.']","['i', 'plan', 'to', 'return.']","[4.445103399909353, 3.3217635621218102, 3.1220391827473675, 3.2248127807717952]",positive
254,r2-0019629,"[2, 90, 1621, 9567, 15475, 312, 15, 47, 700, 21, 782, 8, 1367, 4763, 16019, 2205, 108, 12982, 18, 9, 31, 23, 1700, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['no', 'prime', 'rib', 'carving', 'station,', 'but', 'instead', 'a', 'pre-carved', 'pork', 'loin', 'slices.', 'i', 'was', 'happy.']","['no', 'prime', 'rib', 'carving', 'station,', 'but', 'instead', 'a', 'pre-carved', 'pork', 'loin', 'slices.', 'i', 'was', 'happy.']","[1.7935294636661665, 1.5681258422665705, 1.71695459422278, 1.4107242524749772, 1.557586179094086, 1.6439388251143858, 1.7988227750420773, 2.2839666055575614, 1.4315488485231593, 1.3325137352963097, 1.2187575966008037, 1.307942402045292, 1.488238984939156, 1.524173976586311, 0.9931925203225491]",positive
255,r2-0019630,"[2, 253, 1207, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['very', 'clear']","['very', 'clear']","[4.444177898903928, 5.337062942822347]",neutral
