,originaldata_id,tokens_input_ids,tokens_input,tokens_merged,attention,label
222,66267,"[101, 1036, 1036, 1012, 1012, 1012, 2242, 3544, 2000, 2031, 2042, 2439, 1999, 1996, 5449, 2023, 2051, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['`', '`...', 'something', 'appears', 'to', 'have', 'been', 'lost', 'in', 'the', 'translation', 'this', 'time']","['``...', 'something', 'appears', 'to', 'have', 'been', 'lost', 'in', 'the', 'translation', 'this', 'time']","[14.952028040901471, 3.390255304853708, 3.3993898630095494, 3.440412639595601, 4.254117351810526, 6.66950024190642, 2.544946178582034, 3.5743738164925274, 3.046507350350812, 4.345764592157983, 2.605416138604317, 2.7051790165860545]",positive
223,66326,"[101, 2005, 2310, 13871, 2666, 22059, 2015, 4599, 1010, 2023, 2003, 2062, 10439, 20624, 6774, 2084, 1037, 2217, 9841, 1997, 2004, 28689, 12349, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['for', 'veggietales', 'fans,', 'this', 'is', 'more', 'appetizing', 'than', 'a', 'side', 'dish', 'of', 'asparagus.']","['for', 'veggietales', 'fans,', 'this', 'is', 'more', 'appetizing', 'than', 'a', 'side', 'dish', 'of', 'asparagus.']","[2.6654640985178806, 2.8848135844422464, 3.721899953039228, 3.252184988193923, 4.213803808404521, 2.3159562631161896, 4.673512531458237, 2.0416832780652907, 2.332475709125371, 3.35654557509833, 2.375596674980871, 3.4858958738643193, 3.5688502691307673]",negative
224,66422,"[101, 2130, 2004, 1045, 24329, 2135, 6915, 2000, 3961, 4699, 1010, 2030, 2012, 2560, 9715, 1010, 1045, 2071, 2514, 2026, 16544, 1012, 1012, 1012, 2893, 1012, 1012, 1012, 2200, 1012, 1012, 1012, 3082, 1012, 1012, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['even', 'as', 'i', 'valiantly', 'struggled', 'to', 'remain', 'interested,', 'or', 'at', 'least', 'conscious,', 'i', 'could', 'feel', 'my', 'eyelids...', 'getting...', 'very...', 'heavy...']","['even', 'as', 'i', 'valiantly', 'struggled', 'to', 'remain', 'interested,', 'or', 'at', 'least', 'conscious,', 'i', 'could', 'feel', 'my', 'eyelids...', 'getting...', 'very...', 'heavy...']","[1.945135249126398, 2.1375540152584365, 2.8328801050328627, 3.0580833764781468, 2.0194514281640474, 3.9052138636987883, 1.4459129253981864, 2.7808764133169643, 3.1628928690346503, 1.3778899861449385, 1.7200184155278175, 1.8147300931402586, 2.0429128662504024, 3.107285040089312, 1.4577740834174504, 2.5040497504283987, 2.6104943512732905, 3.2814440882644376, 3.126070510395644, 3.831189814451301]",positive
225,66456,"[101, 4118, 7476, 1010, 7594, 1010, 1998, 5251, 6945, 6313, 1999, 2049, 4038, 1010, 3595, 10428, 2003, 1037, 3800, 7699, 2417, 14194, 6024, 3185, 1011, 1011, 2029, 2089, 2022, 2339, 2009, 1005, 1055, 2061, 3144, 2012, 26859, 2993, 1999, 1996, 4167, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['methodical,', 'measured,', 'and', 'gently', 'tedious', 'in', 'its', 'comedy,', 'secret', 'ballot', 'is', 'a', 'purposefully', 'reductive', 'movie', '-', '-', 'which', 'may', 'be', 'why', ""it's"", 'so', 'successful', 'at', 'lodging', 'itself', 'in', 'the', 'brain.']","['methodical,', 'measured,', 'and', 'gently', 'tedious', 'in', 'its', 'comedy,', 'secret', 'ballot', 'is', 'a', 'purposefully', 'reductive', 'movie--', 'which', 'may', 'be', 'why', ""it's"", 'so', 'successful', 'at', 'lodging', 'itself', 'in', 'the', 'brain.']","[3.650149691036051, 2.2279222759281514, 1.3777187965957274, 2.7461814503421573, 1.2738469821567415, 1.2870790115305537, 2.425742320130269, 2.548235649163587, 2.4734103083108137, 1.298026694308247, 1.6878114398677735, 3.0297478428306146, 1.366399696911289, 1.985651603303114, 6.816172579811239, 2.207145258138007, 2.133828535316937, 1.8643295702411011, 2.063243379275389, 2.1606476895524573, 2.977036081282825, 1.4125444344170117, 1.3925612516144665, 1.457410351026323, 1.9166303286894755, 1.5960131773955768, 2.3068853573198247, 1.8086216405356734]",positive
226,66469,"[101, 1996, 2143, 2074, 2453, 2735, 2006, 2116, 2111, 2000, 3850, 1010, 1999, 2236, 1010, 2019, 2396, 2433, 2012, 2320, 25292, 19357, 2140, 1998, 6259, 1010, 6919, 2135, 29364, 1998, 28341, 2135, 19459, 2100, 1011, 1011, 1998, 2004, 14868, 2882, 2004, 2166, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['the', 'film', 'just', 'might', 'turn', 'on', 'many', 'people', 'to', 'opera,', 'in', 'general,', 'an', 'art', 'form', 'at', 'once', 'visceral', 'and', 'spiritual,', 'wonderfully', 'vulgar', 'and', 'sublimely', 'lofty', '-', '-', 'and', 'as', 'emotionally', 'grand', 'as', 'life.']","['the', 'film', 'just', 'might', 'turn', 'on', 'many', 'people', 'to', 'opera,', 'in', 'general,', 'an', 'art', 'form', 'at', 'once', 'visceral', 'and', 'spiritual,', 'wonderfully', 'vulgar', 'and', 'sublimely', 'lofty--', 'and', 'as', 'emotionally', 'grand', 'as', 'life.']","[1.8805386791949152, 3.2703893113923566, 1.7544979266643346, 2.1860388687700443, 1.798195343249221, 1.4079152309779535, 1.814242812399003, 2.1262234846957857, 1.2071701534819663, 3.0416375024072972, 1.2127872598435654, 1.246266410636171, 2.333192477018223, 1.3131787185136905, 1.5963709326051339, 2.436707256141837, 1.8985112286210812, 1.6782320307326373, 1.5013991291858801, 2.635148341426341, 3.2786747619946373, 1.900746834417162, 1.301110166502529, 2.9333020938930567, 5.574724558293165, 2.904645296037831, 1.284014507578511, 2.7149826964784314, 1.9208338667568632, 2.387045897642121, 1.7311913024464796]",positive
227,66741,"[101, 4273, 2007, 1037, 2208, 4637, 3459, 1010, 2013, 1996, 6510, 1011, 3819, 21316, 2000, 1996, 2467, 26316, 2033, 5400, 1998, 12767, 1010, 2066, 3505, 11758, 1998, 7644, 1010, 2725, 2049, 17283, 7098, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['armed', 'with', 'a', 'game', 'supporting', 'cast,', 'from', 'the', 'pitch', '-', 'perfect', 'forster', 'to', 'the', 'always', 'hilarious', 'meara', 'and', 'levy,', 'like', 'mike', 'shoots', 'and', 'scores,', 'doing', 'its', 'namesake', 'proud.']","['armed', 'with', 'a', 'game', 'supporting', 'cast,', 'from', 'the', 'pitch-perfect', 'forster', 'to', 'the', 'always', 'hilarious', 'meara', 'and', 'levy,', 'like', 'mike', 'shoots', 'and', 'scores,', 'doing', 'its', 'namesake', 'proud.']","[3.2482064231016126, 1.8123764803867761, 1.7814178968959702, 3.1865034393102585, 2.5999134159175514, 2.589378013827742, 1.477357271887543, 1.3785629379599376, 5.647040360213863, 2.5041909129262034, 3.981041837978658, 1.4590187632179905, 1.611421276822297, 2.0606484514363945, 3.32072074318704, 2.6624907451835003, 2.6167155540015017, 1.466898345943543, 2.7790387699077876, 1.6470842583105023, 2.0304916499523427, 3.017370091638639, 4.206030365729222, 1.3941284771445719, 3.373461036783845, 1.581085270447793]",positive
228,66793,"[101, 2009, 1005, 1055, 1996, 4569, 15580, 2102, 2137, 4038, 2144, 17990, 2958, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""it's"", 'the', 'funniest', 'american', 'comedy', 'since', 'graffiti', 'bridge.']","[""it's"", 'the', 'funniest', 'american', 'comedy', 'since', 'graffiti', 'bridge.']","[4.537251872776457, 5.172914361090474, 4.575691331050126, 2.7648121586262744, 5.747648087308222, 6.994743179294139, 3.7550798926413163, 6.0870547581044505]",positive
229,47,"[101, 2129, 2106, 2009, 2412, 2131, 2081, 1029, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['how', 'did', 'it', 'ever', 'get', 'made?']","['how', 'did', 'it', 'ever', 'get', 'made?']","[9.098116916320393, 10.403119597858291, 6.104692163685321, 6.716718715490115, 8.307490249457382, 7.746830548234078]",positive
230,56,"[101, 2071, 1996, 2406, 6468, 2428, 2022, 2004, 2919, 2004, 2049, 21389, 1029, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['could', 'the', 'country', 'bears', 'really', 'be', 'as', 'bad', 'as', 'its', 'trailers?']","['could', 'the', 'country', 'bears', 'really', 'be', 'as', 'bad', 'as', 'its', 'trailers?']","[8.515129289485499, 3.1806790128026523, 6.921206704677713, 7.636668394280717, 5.969525628581157, 4.3888621862828465, 3.803362149549546, 5.246664519079311, 3.651471109853651, 4.186447208895362, 8.087715302813482]",negative
231,61,"[101, 1045, 2106, 1050, 1005, 1056, 4756, 2012, 1996, 7552, 4073, 1997, 14291, 1010, 1998, 2010, 15629, 8937, 3505, 4958, 4523, 1010, 2000, 2191, 2066, 11893, 1998, 9532, 1005, 1050, 1996, 7415, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['i', ""didn't"", 'laugh', 'at', 'the', 'ongoing', 'efforts', 'of', 'cube,', 'and', 'his', 'skinny', 'buddy', 'mike', 'epps,', 'to', 'make', 'like', 'laurel', 'and', ""hardy'n"", 'the', 'hood.']","['i', ""didn't"", 'laugh', 'at', 'the', 'ongoing', 'efforts', 'of', 'cube,', 'and', 'his', 'skinny', 'buddy', 'mike', 'epps,', 'to', 'make', 'like', 'laurel', 'and', ""hardy'n"", 'the', 'hood.']","[2.9663897818201246, 2.821114217550978, 2.856493667273753, 2.6222723428187837, 2.1542582874563867, 3.451069753281812, 1.910629654716454, 1.6480803090084177, 2.4075485799611007, 2.730358118816452, 1.5919607043316273, 3.018184639638033, 1.5122040678426008, 1.4008974427561793, 2.2830171317629535, 3.5986630080159694, 3.101553002363911, 3.1846374976724823, 3.1323396800823184, 2.3030049564324746, 1.6668700796641704, 1.5773313819647308, 2.2521690080566077]",positive
232,73,"[101, 4811, 17210, 2000, 2022, 4622, 2012, 7436, 2051, 2005, 7477, 2075, 2023, 6919, 6533, 1997, 1037, 4736, 2098, 5268, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['ford', 'deserves', 'to', 'be', 'remembered', 'at', 'oscar', 'time', 'for', 'crafting', 'this', 'wonderful', 'portrait', 'of', 'a', 'conflicted', 'soldier.']","['ford', 'deserves', 'to', 'be', 'remembered', 'at', 'oscar', 'time', 'for', 'crafting', 'this', 'wonderful', 'portrait', 'of', 'a', 'conflicted', 'soldier.']","[4.890114249651623, 6.426167242716404, 2.362478101815419, 2.9144018865887102, 5.424174358761599, 2.6005536367923754, 4.2367931768061435, 3.1672936948602475, 2.358693045147824, 4.232790674338913, 2.6461122769063143, 2.5581457615211742, 4.097844494997581, 6.216559166578673, 2.2883721950835323, 2.339691696821331, 4.375785755032905]",positive
233,91,"[101, 2019, 18988, 1998, 2540, 1011, 12473, 2143, 2055, 1996, 7143, 4740, 1997, 9101, 8711, 2542, 1999, 1057, 1012, 1055, 1012, 18344, 7958, 2000, 2562, 2037, 8069, 4142, 1999, 3339, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['an', 'inspiring', 'and', 'heart', '-', 'affecting', 'film', 'about', 'the', 'desperate', 'attempts', 'of', 'vietnamese', 'refugees', 'living', 'in', 'u.', 's.', 'relocation', 'camps', 'to', 'keep', 'their', 'hopes', 'alive', 'in', '1975.']","['an', 'inspiring', 'and', 'heart-affecting', 'film', 'about', 'the', 'desperate', 'attempts', 'of', 'vietnamese', 'refugees', 'living', 'in', 'u.', 's.', 'relocation', 'camps', 'to', 'keep', 'their', 'hopes', 'alive', 'in', '1975.']","[2.3082704734121138, 4.222795622086438, 1.6990090755209517, 7.666953743434862, 3.804251804579757, 1.663346304364856, 1.6255112183230094, 2.651865609906296, 2.710805183097512, 1.496359599360666, 4.646287816914154, 4.089436966987683, 2.5555097912925158, 1.5602955886943408, 3.8481699835624132, 1.9667105985506093, 2.3470069405086846, 1.994093579510523, 3.4247184574407554, 3.9417457491607477, 1.7404698065790836, 2.614882076561397, 2.1100211322088622, 3.0134448027594862, 3.207613147865145]",positive
234,183,"[101, 1012, 1012, 1012, 1037, 10140, 1998, 2823, 2217, 1011, 14541, 2135, 6057, 12586, 1997, 10142, 9081, 1998, 4530, 2757, 9882, 1010, 4626, 11939, 2566, 7875, 2080, 1999, 2054, 2071, 2022, 2014, 12687, 2535, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['...', 'a', 'cute', 'and', 'sometimes', 'side', '-', 'splittingly', 'funny', 'blend', 'of', 'legally', 'blonde', 'and', 'drop', 'dead', 'gorgeous,', 'starring', 'piper', 'perabo', 'in', 'what', 'could', 'be', 'her', 'breakthrough', 'role.']","['...', 'a', 'cute', 'and', 'sometimes', 'side-splittingly', 'funny', 'blend', 'of', 'legally', 'blonde', 'and', 'drop', 'dead', 'gorgeous,', 'starring', 'piper', 'perabo', 'in', 'what', 'could', 'be', 'her', 'breakthrough', 'role.']","[2.0514625038649448, 1.8533537176815635, 1.793899663806349, 1.6743262975930047, 3.7325526726397156, 5.925772024314118, 1.434738724048554, 2.137100274718332, 1.5882289209156697, 3.185371601576098, 2.9829991202323245, 1.6562662966822974, 2.6200777515296654, 2.955113994479668, 1.4247149260703527, 2.343211374869357, 2.5735741842429647, 3.4036280651221404, 1.619377581042261, 5.333413025196448, 3.0609832827762387, 2.33117897549271, 2.02445431443078, 2.2935800964774886, 1.684825978714836]",positive
235,192,"[101, 2069, 2019, 8680, 4516, 2071, 2131, 2009, 2035, 2091, 1010, 1998, 9997, 3389, 1005, 1055, 3958, 2829, 1024, 2035, 2137, 2012, 2146, 2197, 3957, 2049, 3395, 1037, 3185, 11007, 1997, 2010, 11725, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['only', 'an', 'epic', 'documentary', 'could', 'get', 'it', 'all', 'down,', 'and', 'spike', ""lee's"", 'jim', 'brown', ':', 'all', 'american', 'at', 'long', 'last', 'gives', 'its', 'subject', 'a', 'movie', 'worthy', 'of', 'his', 'talents.']","['only', 'an', 'epic', 'documentary', 'could', 'get', 'it', 'all', 'down,', 'and', 'spike', ""lee's"", 'jim', 'brown:', 'all', 'american', 'at', 'long', 'last', 'gives', 'its', 'subject', 'a', 'movie', 'worthy', 'of', 'his', 'talents.']","[2.192310110668848, 1.9639905269742721, 2.7570185806208616, 3.810010952634154, 2.5699213165482098, 2.2935325020451196, 2.0915968279931714, 1.884537026991347, 1.763205334698693, 1.416977928005896, 1.3054019964629175, 2.8324291468266742, 2.0742313002051342, 4.058506446994178, 2.590442706753918, 2.6577402880940424, 2.4121929191224734, 1.9597209526155368, 3.1286043535445898, 2.054451398357676, 2.064104092785571, 2.2799602275402187, 3.9545534039776467, 2.125002531988601, 2.516902432441976, 1.6200614411362246, 3.515000000288035, 3.0797225321550608]",positive
236,261,"[101, 1037, 10223, 6508, 3185, 2008, 1005, 1055, 2025, 6414, 4895, 18866, 3085, 1010, 2021, 2036, 4895, 9863, 8189, 3468, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['a', 'lousy', 'movie', ""that's"", 'not', 'merely', 'unwatchable,', 'but', 'also', 'unlistenable.']","['a', 'lousy', 'movie', ""that's"", 'not', 'merely', 'unwatchable,', 'but', 'also', 'unlistenable.']","[2.877202612052522, 4.928043297695518, 5.1385599530300565, 5.309262439794924, 2.624702189578832, 3.7801618671642734, 3.718879529081964, 2.6637495976346375, 4.27857921524361, 3.6208344122573]",negative
237,277,"[101, 2044, 2008, 1010, 2009, 2074, 4152, 5236, 1998, 21696, 4115, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['after', 'that,', 'it', 'just', 'gets', 'stupid', 'and', 'maudlin.']","['after', 'that,', 'it', 'just', 'gets', 'stupid', 'and', 'maudlin.']","[6.54111996474721, 4.242643684185578, 3.90340564889907, 5.0905272177618786, 4.77626471790732, 9.680014868672316, 8.318705562974982, 3.6572799087954664]",positive
238,293,"[101, 6334, 2012, 20140, 1010, 2023, 7263, 4038, 1997, 14632, 2038, 3045, 4616, 1998, 1037, 19504, 1010, 1043, 29521, 11084, 2008, 1005, 1055, 2524, 2000, 3786, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['celebrated', 'at', 'sundance,', 'this', 'slight', 'comedy', 'of', 'manners', 'has', 'winning', 'performances', 'and', 'a', 'glossy,', 'glib', 'charm', ""that's"", 'hard', 'to', 'beat.']","['celebrated', 'at', 'sundance,', 'this', 'slight', 'comedy', 'of', 'manners', 'has', 'winning', 'performances', 'and', 'a', 'glossy,', 'glib', 'charm', ""that's"", 'hard', 'to', 'beat.']","[5.402544560674937, 2.624035697856311, 4.89010979927662, 1.8165389280383912, 2.421307156058455, 3.3303662132631366, 4.457631265066302, 1.9401020707977812, 3.6902679127017826, 3.283420791405922, 3.047793931486683, 3.698314047016873, 1.7355191634214604, 2.0182823239995873, 4.215516796672066, 1.8358799440406115, 2.822488407519349, 3.4797660337717287, 3.2885621269583, 1.9985952984326882]",positive
239,295,"[101, 2009, 1005, 1055, 5024, 1998, 12473, 1998, 3599, 2004, 2245, 1011, 4013, 22776, 2004, 2009, 2323, 2022, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""it's"", 'solid', 'and', 'affecting', 'and', 'exactly', 'as', 'thought', '-', 'provoking', 'as', 'it', 'should', 'be.']","[""it's"", 'solid', 'and', 'affecting', 'and', 'exactly', 'as', 'thought-provoking', 'as', 'it', 'should', 'be.']","[4.253504250562489, 4.534772103722056, 4.143053453633759, 4.664780363526611, 2.515895653519299, 4.883253305112609, 2.646553744678117, 12.573498061562777, 2.7522025426915118, 4.249499586725157, 6.014802533520672, 3.1349016769868077]",positive
